rule_type,brand,style_name,serial_regex,date_fields,example_serials,decade_ambiguity,guidance_action,guidance_text,evidence_excerpt,source_url,retrieved_on
guidance,Guardian,Style 1: W0F7982700,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/guardian-hvac-age/,2026-01-25T03:36:40Z
guidance,Smith,Style 3: D86-2810P,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/h-b-smith-hvac-age/,2026-01-25T03:36:46Z
guidance,Haier,Style 1:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,A M 001358B,A M 001358B,https://www.building-center.org/haier-hvac-age/,2026-01-25T03:36:41Z
guidance,Haier,Style 2: AA5YW0E0200NK,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,7 4 W 0009,7 4 W 0009,https://www.building-center.org/haier-hvac-age/,2026-01-25T03:36:41Z
guidance,Haier,Style 3: C,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"12 08 A320E
Legend: Year is RED ;  Month is GREEN ; Day is BLUE","12 08 A320E
Legend: Year is RED ;  Month is GREEN ; Day is BLUE",https://www.building-center.org/haier-hvac-age/,2026-01-25T03:36:41Z
guidance,Haier,Style 1: A M 001358B,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,"Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/10/Haier-1-CHART.jpg, https://www.building-center.org/wp-content/uploads/2023/10/Haier-1.jpg","This style uses 8 -or- 9 characters in the serial number which always begins with 2 letters
Year of manufacture can be determined by using the 2 nd position (letter) of the serial number
Month of manu",https://www.building-center.org/haier-hvac-age/,2026-01-25T03:36:41Z
decode,Haier,Style 2: AA5YW0E0200NK 7 4 W 0009,^[A]{2}\d[Y][W]\d[E]\d{4}[N][K]\d{2}[W]\d{4}$,"{""year"": {""positions"": {""start"": 14, ""end"": 14}}, ""month"": {""positions"": {""start"": 15, ""end"": 15}}, ""day"": {""positions"": {""start"": 16, ""end"": 16}}}","[""AA5YW0E0200NK74W0009""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"This style uses 18 - 20 characters in the serial number
Year of manufacture can be determined by using the 14 th position of the serial number
Month of manufacture can be determined by using the 15 th",https://www.building-center.org/haier-hvac-age/,2026-01-25T03:36:41Z
decode,Haier,Style 3: C 12 08 A320E,^[C]\d{4}[A]\d{3}[E]$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""month"": {""positions"": {""start"": 4, ""end"": 5}}}","[""C1208A320E""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"This style uses 10 -or- 11 characters in the serial number
Year of manufacture can be determined by using the 2 nd & 3 rd positions (numbers) of the serial number
Month of manufacture can be determine",https://www.building-center.org/haier-hvac-age/,2026-01-25T03:36:41Z
guidance,Hallmark,Style 1: 32376,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/hallmark-hvac-age/,2026-01-25T03:36:41Z
guidance,Hamilton Electric,Style 1: 850304091,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/hamilton-electric-hvac-age/,2026-01-25T03:36:44Z
guidance,Hamilton,Style 1 : 01 01 101 2697 1000,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/hamilton-hvac-age/,2026-01-25T03:36:42Z
guidance,Heat Controller,Style 1: RSF,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,15 03 00183 (Nordyne style),15 03 00183 (Nordyne style),https://www.building-center.org/heat-controller-hvac-age/,2026-01-25T03:36:48Z
guidance,Heat Controller,Style 2: EB5D302F,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,32 01 07830 (Rheem style),32 01 07830 (Rheem style),https://www.building-center.org/heat-controller-hvac-age/,2026-01-25T03:36:48Z
guidance,Heat Controller,Style 3:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,08 04 237539 (Goodman style),08 04 237539 (Goodman style),https://www.building-center.org/heat-controller-hvac-age/,2026-01-25T03:36:48Z
guidance,Heat Controller,Style 4: R,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,04 24 070098 (ICP style),04 24 070098 (ICP style),https://www.building-center.org/heat-controller-hvac-age/,2026-01-25T03:36:48Z
guidance,Heat Controller,Style 5:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"92 A -C70097 (Addison Products - APCO style)
Style 6a:   JR10006245X (unknown manufacturer style)
Style 6b:   BT 255768 046X (unknown manufacturer style)
Legend: Year is RED ;  Month is GREEN ; Week is BLUE","92 A -C70097 (Addison Products - APCO style)
Style 6a:   JR10006245X (unknown manufacturer style)
Style 6b:   BT 255768 046X (unknown manufacturer style)
Legend: Year is RED ;  Month is GREEN ; Week i",https://www.building-center.org/heat-controller-hvac-age/,2026-01-25T03:36:48Z
decode,Heat Controller,Style 1: RSF 15 03 00183 (Nordyne style),^[R][S][F]\d{9}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""month"": {""positions"": {""start"": 6, ""end"": 7}}}","[""RSF150300183""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Month of manufacture can be determined by using the 6 th & 7 th positions of the serial number
Note: The p",https://www.building-center.org/heat-controller-hvac-age/,2026-01-25T03:36:48Z
decode,Heat Controller,Style 2: EB5D302F 32 01 07830 (Rheem style),^[E][B]\d[D]\d{3}[F]\d{9}$,"{""year"": {""positions"": {""start"": 11, ""end"": 12}}, ""week"": {""positions"": {""start"": 9, ""end"": 10}}}","[""EB5D302F320107830""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 11 th & 12 th positions of the serial number
Week of manufacture can be determined by using the 9 th & 10 th positions of the serial number",https://www.building-center.org/heat-controller-hvac-age/,2026-01-25T03:36:48Z
decode,Heat Controller,Style 3: 08 04 237539 (Goodman style),^\d{10}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 3, ""end"": 4}}}","[""0804237539""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Month of manufacture can be determined by using the 3 rd & 4 th positions of the serial number",https://www.building-center.org/heat-controller-hvac-age/,2026-01-25T03:36:48Z
decode,Heat Controller,Style 4: R 04 24 070098 (ICP style),^[R]\d{10}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""week"": {""positions"": {""start"": 4, ""end"": 5}}}","[""R0424070098""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number
Week of manufacture can be determined by using the 4 th & 5 th positions of the serial number",https://www.building-center.org/heat-controller-hvac-age/,2026-01-25T03:36:48Z
guidance,Heat Controller,Style 5: 92 A -C70097 (Addison Products - APCO style.),,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2024/02/Heat-Controller-style-5-1.jpg,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Month of manufacture can be determined by using the 3 rd position (letter) of the serial number
Note: This",https://www.building-center.org/heat-controller-hvac-age/,2026-01-25T03:36:48Z
guidance,Heat Controller,Style 6: JR10006245X -or- BT 255768 046X (unknown manufacturer style),,{},[],"{""is_ambiguous"": true, ""notes"": ""Year positions not captured from text; chart/image likely required""}",chart_required,"Year positions not captured from text; chart/manual review required. Images: https://www.building-center.org/wp-content/uploads/2024/02/Heat-Controller-style-6-data-plates.jpg, https://www.building-center.org/wp-content/uploads/2024/02/Heat-Controller-style-6.jpg","We are currently unable to decode the manufacture date from this style. The serial number is from an unknown manufacturer. If you have information which may assist us, please send us a note !
Note: We",https://www.building-center.org/heat-controller-hvac-age/,2026-01-25T03:36:48Z
guidance,Heatmaster,Style 1: 850304091,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/heatmaster-hvac-age/,2026-01-25T03:36:49Z
guidance,HECD,Style 1: Unknown,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/hecd-hvac-age/,2026-01-25T03:36:50Z
guidance,Carrier/ICP,Style 4: 297448,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/heil-hvac-age/,2026-01-25T03:36:50Z
guidance,Hot Dawg,Style 3: AKEC08701,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/hot-dawg-hvac-age/,2026-01-25T03:36:51Z
guidance,Hydraulics Institute,Style 1 : 2401V12345,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/hydraulics-institute-hvac-age/,2026-01-25T03:36:50Z
guidance,Hydro-Temp,Style 1: OEBDG96A,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/hydro-temp-hvac-age/,2026-01-25T03:36:52Z
decode,Hydro-Temp,Style 1: OEBDG96A,^[O][E][B][D][G]\d{2}[A]$,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}","[""OEBDG96A""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (,https://www.building-center.org/hydro-temp-hvac-age/,2026-01-25T03:36:52Z
guidance,HydroHeat,Style 1 : DM 95043801,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/hydroheat-hvac-age/,2026-01-25T03:36:51Z
guidance,Hydron/Hydron Module,Style 1 : M11100438,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/hydron-module-hvac-age/,2026-01-25T03:36:54Z
guidance,HydroTherm,Style 1: UNKNOWN,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/hydrotherm-hvac-age/,2026-01-25T03:36:53Z
guidance,HydroTherm,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/hydrotherm-hvac-age/,2026-01-25T03:36:53Z
guidance,Hyfra,Style 1 : 0410118,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/hyfra-hvac-age/,2026-01-25T03:36:55Z
guidance,Ice Air,Style 1: Unknown,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/ice-air-hvac-age/,2026-01-25T03:36:57Z
guidance,Ice-Cap,Style 1: Unknown,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/ice-cap-hvac-age/,2026-01-25T03:36:57Z
guidance,ICE,Style 1: EN8903,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/ice-hvac-age/,2026-01-25T03:36:56Z
guidance,ICECO,Style 1: CB5D302F099903346,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/iceco-hvac-age/,2026-01-25T03:36:58Z
guidance,ICEqube,Style 1: 1A0901061,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/iceqube-hvac-age/,2026-01-25T03:36:59Z
guidance,Carrier/ICP,Style 1:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"G 05 16 50885
Legend: Year is RED ;  Month is GREEN ; Week is BLUE","G 05 16 50885
Legend: Year is RED ;  Month is GREEN ; Week is BLUE",https://www.building-center.org/icp-commercial-hvac-age/,2026-01-25T03:37:00Z
decode,Carrier/ICP,Style 1: G 05 16 50885,^[G]\d{9}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""week"": {""positions"": {""start"": 4, ""end"": 5}}}","[""G051650885""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number
Week of manufacture can be determined by using the 4 th & 5 th positions of the serial number
ICP® History",https://www.building-center.org/icp-commercial-hvac-age/,2026-01-25T03:37:00Z
guidance,Incremental,Style 1: AUB U 08 05 00386 Style 2: 55A1234501 Style 3: 5PB1234503,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/incremental-hvac-age/,2026-01-25T03:37:00Z
guidance,Ingersoll Rand,Style 1:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"16 12 31231M
Legend: Year is RED ;  Month is GREEN ; Week is BLUE","16 12 31231M
Legend: Year is RED ;  Month is GREEN ; Week is BLUE",https://www.building-center.org/ingersoll-rand-hvac-age,2026-01-25T03:37:01Z
decode,Ingersoll Rand,Style 1: 16 12 31231M,^\d{9}[M]$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""week"": {""positions"": {""start"": 4, ""end"": 5}}}","[""161231231M""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Week of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Ingersoll Ra",https://www.building-center.org/ingersoll-rand-hvac-age,2026-01-25T03:37:01Z
guidance,Inter City,Style 2: 9414B39332,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/inter-city-hvac-age/,2026-01-25T03:37:02Z
guidance,International of Utica,Style 2: H 4293 (Cooling Units),,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/international-of-utica-hvac-age/,2026-01-25T03:37:04Z
guidance,Intertherm,Style 1: FGA030310579,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: FGA030310579,Style 1: FGA030310579,https://www.building-center.org/intertherm-hvac-age/,2026-01-25T03:37:05Z
guidance,Intertherm,Style 2: G6R9905-05028,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 2: G6R9905-05028,Style 2: G6R9905-05028,https://www.building-center.org/intertherm-hvac-age/,2026-01-25T03:37:05Z
guidance,Islandair,Style 1:,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,"M U 297542360X
Legend: Year is RED ;  Month is GREEN ; Week is BLUE","M U 297542360X
Legend: Year is RED ;  Month is GREEN ; Week is BLUE",https://www.building-center.org/islandaire-hvac-age/,2026-01-25T03:37:05Z
guidance,Islandair,Style 1: M U 297542360X,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2017/08/ISLANDAIRE-1.jpg,"Year of manufacture can be determined by using the 2 nd position (letter) of the serial number (see chart)
Month of manufacture can be determined by using the 1 st position (letter) of the serial numb",https://www.building-center.org/islandaire-hvac-age/,2026-01-25T03:37:05Z
guidance,Johnstone,Style 1: 850304091,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/johnstone-hvac-age/,2026-01-25T03:37:08Z
guidance,Keeprite,Style 5: Z3Z xxxxx,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/keeprite-hvac-age/,2026-01-25T03:37:08Z
guidance,Kelvinator,Style 1: FGA030310579,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: FGA030310579,Style 1: FGA030310579,https://www.building-center.org/kelvinator-hvac-age/,2026-01-25T03:37:09Z
guidance,Kelvinator,Style 2: G6R9905-05028,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 2: G6R9905-05028,Style 2: G6R9905-05028,https://www.building-center.org/kelvinator-hvac-age/,2026-01-25T03:37:09Z
guidance,Kenmore,Style 5: 850304091,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/kenmore-hvac-age/,2026-01-25T03:37:10Z
guidance,King,Style 1: UNKNOWN,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/king-hvac-age/,2026-01-25T03:37:12Z
guidance,King,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/king-hvac-age/,2026-01-25T03:37:12Z
guidance,Klimaire,Style 1: Unknown,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/klimaire-hvac-age/,2026-01-25T03:37:13Z
guidance,Knight,Style 1: K J -1000130,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: K J -1000130,Style 1: K J -1000130,https://www.building-center.org/knight-hvac-age/,2026-01-25T03:37:13Z
guidance,Knight,Style 2: 11 42 N012345,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 2: 11 42 N012345,Style 2: 11 42 N012345,https://www.building-center.org/knight-hvac-age/,2026-01-25T03:37:13Z
guidance,Knight,Style 3: J - 93 0001,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 3: J - 93 0001,Style 3: J - 93 0001,https://www.building-center.org/knight-hvac-age/,2026-01-25T03:37:13Z
guidance,Knight,Style 4: A 07 H00123456,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 4: A 07 H00123456,Style 4: A 07 H00123456,https://www.building-center.org/knight-hvac-age/,2026-01-25T03:37:13Z
guidance,Knight,Style 5: J 93 -1030F,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 5: J 93 -1030F,Style 5: J 93 -1030F,https://www.building-center.org/knight-hvac-age/,2026-01-25T03:37:13Z
guidance,Knight,Style 6: M 78 013,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 6: M 78 013,Style 6: M 78 013,https://www.building-center.org/knight-hvac-age/,2026-01-25T03:37:13Z
guidance,Knight,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,https://www.building-center.org/knight-hvac-age/,2026-01-25T03:37:13Z
guidance,Knight,Style 8: 123456 97 08,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 8: 123456 97 08,Style 8: 123456 97 08,https://www.building-center.org/knight-hvac-age/,2026-01-25T03:37:13Z
guidance,Knight,Style 9: 85 04 1234,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 9: 85 04 1234,Style 9: 85 04 1234,https://www.building-center.org/knight-hvac-age/,2026-01-25T03:37:13Z
guidance,Knight XL,Style 1: K J -1000130,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: K J -1000130,Style 1: K J -1000130,https://www.building-center.org/knight-xl-hvac-age/,2026-01-25T03:37:14Z
guidance,Knight XL,Style 2: 11 42 N012345,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 2: 11 42 N012345,Style 2: 11 42 N012345,https://www.building-center.org/knight-xl-hvac-age/,2026-01-25T03:37:14Z
guidance,Knight XL,Style 3: J - 93 0001,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 3: J - 93 0001,Style 3: J - 93 0001,https://www.building-center.org/knight-xl-hvac-age/,2026-01-25T03:37:14Z
guidance,Knight XL,Style 4: A 07 H00123456,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 4: A 07 H00123456,Style 4: A 07 H00123456,https://www.building-center.org/knight-xl-hvac-age/,2026-01-25T03:37:14Z
guidance,Knight XL,Style 5: J 93 -1030F,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 5: J 93 -1030F,Style 5: J 93 -1030F,https://www.building-center.org/knight-xl-hvac-age/,2026-01-25T03:37:14Z
guidance,Knight XL,Style 6: M 78 013,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 6: M 78 013,Style 6: M 78 013,https://www.building-center.org/knight-xl-hvac-age/,2026-01-25T03:37:14Z
guidance,Knight XL,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,Style 7: 5 Y 013 & 6 S 1064 & 11 AA 0365,https://www.building-center.org/knight-xl-hvac-age/,2026-01-25T03:37:14Z
guidance,Knight XL,Style 8: 123456 97 08,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 8: 123456 97 08,Style 8: 123456 97 08,https://www.building-center.org/knight-xl-hvac-age/,2026-01-25T03:37:14Z
guidance,Knight XL,Style 9: 85 04 1234,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 9: 85 04 1234,Style 9: 85 04 1234,https://www.building-center.org/knight-xl-hvac-age/,2026-01-25T03:37:14Z
guidance,Koldwave,Style 1: UNKNOWN,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/koldwave-hvac-age/,2026-01-25T03:37:15Z
guidance,Koldwave,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/koldwave-hvac-age/,2026-01-25T03:37:15Z
guidance,Koppel,Style 5: 12345AN,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/koppel-hvac-age/,2026-01-25T03:37:16Z
guidance,KwiKool,Style 1: Unknown,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/kwikool-hvac-age/,2026-01-25T03:37:16Z
guidance,Laars,Style 1: C00B01803,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/laars-hvac-age/,2026-01-25T03:37:17Z
guidance,Layton,Style 1: Unknown,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Back to Brand Listing,Back to Brand Listing,https://www.building-center.org/layton-hvac-age/,2026-01-25T03:37:18Z
guidance,Lear Siegler,Style 1: GBB030708229,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 1: GBB030708229,Style 1: GBB030708229,https://www.building-center.org/lear-siegler-hvac-age/,2026-01-25T03:37:19Z
guidance,Lear Siegler,Style 2: F3891 4228,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 2: F3891 4228,Style 2: F3891 4228,https://www.building-center.org/lear-siegler-hvac-age/,2026-01-25T03:37:19Z
guidance,Lear Siegler,Style 3: G6R9905-05028,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 3: G6R9905-05028,Style 3: G6R9905-05028,https://www.building-center.org/lear-siegler-hvac-age/,2026-01-25T03:37:19Z
guidance,Lear Siegler,Style 4: M 1 G 9807 – 05432,,{},[],"{""is_ambiguous"": true, ""notes"": ""No year position instructions found""}",no_data,Style 4: M 1 G 9807 – 05432,Style 4: M 1 G 9807 – 05432,https://www.building-center.org/lear-siegler-hvac-age/,2026-01-25T03:37:19Z
