rule_type,brand,style_name,serial_regex,date_fields,example_serials,decade_ambiguity,guidance_action,guidance_text,evidence_excerpt,source_url,retrieved_on
decode,Carrier/ICP,Style 1: G 05 16 50885,^[G]\d{9}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""week"": {""positions"": {""start"": 4, ""end"": 5}}}","[""G051650885""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number
Week of manufacture can be determined by using the 4 th & 5 th positions of the serial number
ICP® History",https://www.building-center.org/icp-commercial-hvac-age/,2026-01-25T03:37:00Z
decode,Ingersoll Rand,Style 1: 16 12 31231M,^\d{9}[M]$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""week"": {""positions"": {""start"": 4, ""end"": 5}}}","[""161231231M""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Week of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Ingersoll Ra",https://www.building-center.org/ingersoll-rand-hvac-age,2026-01-25T03:37:01Z
guidance,King,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/king-hvac-age/,2026-01-25T03:37:12Z
guidance,Koldwave,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/koldwave-hvac-age/,2026-01-25T03:37:15Z
decode,Lennox,Style 2: 72 4 -or- 65 12 (Style used prior to 1973),"^[A-Z0-9]{6,16}$","{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 3, ""end"": 4}}}","[""6512STYLEUSEDPRI"", ""TO1973""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Month of manufacture can be determined by using the 3 rd -or- 3 rd & 4 th position(s) of the serial number",https://www.building-center.org/lennox-hvac-age/,2026-01-25T03:37:21Z
decode,LG,Style 1: 4 07 HAVN79423 -or- 2 07 KRMK0Y171,^\d{3}[HK][AR][MV][KN]\d[A-Z0-9]\d{3}$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}, ""month"": {""positions"": {""start"": 2, ""end"": 3}}}","[""207KRMK0Y171"", ""407HAVN79423""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st position of the serial number
Note that the decade is not distinguished. One must look for other cues to determine the decade. (HINT - Some unit",https://www.building-center.org/lg-hvac-age/,2026-01-25T03:37:22Z
guidance,L.J. Wing,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/lj-wing-hvac-age/,2026-01-25T03:37:25Z
decode,Lum & Abner,Style 1: J867-5309F,^[J]\d{3}[A-Z0-9-]\d{4}[F]$,"{""year"": {""positions"": {""start"": 2, ""end"": 2}}}","[""J867-5309F""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"The year of manufacture is coded in the 2nd digit of the serial number.
Note: MUST USE the model type (first letter of serial number) to estimate decade of production.
The First letter(s) of the seria",https://www.building-center.org/lum-abner-hvac-age/,2026-01-25T03:37:27Z
decode,Maximum,Style 2: 89670,^\d[T][O]\d[Y][E][A][R][S]$,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}","[""4TO6YEARS""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/maximum-hvac-age/,2026-01-25T03:37:40Z
decode,Maytag,Style 1: FGA 0303 10579,^[F][G][A]\d{9}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""month"": {""positions"": {""start"": 6, ""end"": 7}}}","[""FGA030310579""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Description: Twelve (12) character serial number.  Begins with three (3) letter digits followed by nine (9) numerical digits.
Year of manufacture is 4th & 5th numerical digits combined.
Month of manuf",https://www.building-center.org/maytag-hvac-age/,2026-01-25T03:37:39Z
decode,Maytag,Style 2: G6R 9905 -05028,^[G]\d[R]\d{4}[A-Z0-9-]\d{5}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""month"": {""positions"": {""start"": 6, ""end"": 7}}}","[""G6R9905-05028""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Description:  Twelve (12) character serial number.  Begins with a single letter, followed by a single number, then another single letter and ends with four numerical digits, followed by a dash (-) and",https://www.building-center.org/maytag-hvac-age/,2026-01-25T03:37:39Z
guidance,Mitsubishi,Notes,,{},[],"{""is_ambiguous"": true, ""notes"": ""No deterministic decode rule provided""}",contact_manufacturer,"IF your serial number is not represented in our sample styles, you MUST contact the manufacturer for further assistance in determining the age of the unit!!! Style 1: 8 9 D00488D  -or- 8 X D00488D Style 2: 8 001637 T Legend: Year is RED ;  Month is GREEN ; Week is BLUE","IF your serial number is not represented in our sample styles, you MUST contact the manufacturer for further assistance in determining the age of the unit!!! Style 1: 8 9 D00488D  -or- 8 X D00488D Sty",https://www.building-center.org/mitsubishi-hvac-age/,2026-01-25T03:37:48Z
decode,Modine,Style 2: 2001 08 AKG26241,^\d{6}[A][K][G]\d{5}$,"{""year"": {""positions"": {""start"": 1, ""end"": 4}}, ""month"": {""positions"": {""start"": 5, ""end"": 6}}}","[""200108AKG26241""]","{""is_ambiguous"": false, ""notes"": """"}",,,"Description: Fourteen (14) character Serial number begins with six (6) numerical digits followed by three (3) letters and ends with five (5) numerical digits.
Year of manufacture is 1st-4th numerical ",https://www.building-center.org/modine-hvac-age/,2026-01-25T03:37:49Z
decode,Modine,Style 3: 97 J KGK153,^\d{2}[J][K][G][K]\d{3}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 3, ""end"": 3}}}","[""97JKGK153""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Description: Nine (9) character Serial number begins with two (2) numerical digits followed by five (5) letters and ends with three (3) numerical digits.
Year of manufacture is 1st-2nd numerical digit",https://www.building-center.org/modine-hvac-age/,2026-01-25T03:37:49Z
decode,Modine,Style 4: AKEC0 87 01,^[A][K][E][C]\d{5}$,"{""year"": {""positions"": {""start"": 6, ""end"": 7}}, ""month"": {""positions"": {""start"": 8, ""end"": 9}}}","[""AKEC08701""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Description: Nine (9) character Serial number begins with four (4) letters followed by five (5) numerical digits.
Year of manufacture is 6th-7th numerical digits
Month of manufacture is 8th-9th numeri",https://www.building-center.org/modine-hvac-age/,2026-01-25T03:37:49Z
decode,MRCOOL,Style 1: 19 20 K08283,^\d{4}[K]\d{5}$,"{""year"": {""positions_list"": [3, 4]}, ""week"": {""positions_list"": [1, 2]}}","[""1920K08283""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 3 rd and 4 th positions of the serial number
Week of manufacture can be determined by using the 1 st and 2 nd positions of the serial number
CAUTION!",https://www.building-center.org/mrcool-hvac-age/,2026-01-25T03:37:52Z
decode,MRCOOL,Style 2: 24021358902 6 7 23 0130069 -or- 24025312204 6 A 20 0150045,^\d{12}[A-Z0-9]\d{9}$,"{""year"": {""positions"": {""start"": 12, ""end"": 12}}, ""month"": {""positions"": {""start"": 1, ""end"": 9}}, ""day"": {""positions_list"": [14, 15]}}","[""2402135890267230130069"", ""240253122046A200150045""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"This style contains 22-digits. The date code is 12 th thru 15 th positions.
Year of manufacture can be determined by using the 12 th position of the serial number (decade presumed 2010's)
Month of man",https://www.building-center.org/mrcool-hvac-age/,2026-01-25T03:37:52Z
decode,National Comfort Products,Style 1: 2 47 3 0347 -or- 3 52 A 6478 (style used since 2003),^\d{3}[A-Z0-9]\d{4}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""month"": {""positions"": {""start"": 4, ""end"": 4}}}","[""24730347"", ""352A6478""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number  (see chart)
Month of manufacture can be determined by using the 4 th position of the serial number (see c",https://www.building-center.org/national-comfort-products-hvac-age/,2026-01-25T03:37:53Z
decode,National Comfort Products,Style 2: 2 32 2 1112 -or- 2 36 C 7591 (style used from 9/30/1998 to 2002),^\d{3}[A-Z0-9]\d{4}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""month"": {""positions"": {""start"": 4, ""end"": 4}}}","[""23221112"", ""236C7591""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number  (see chart)
Month of manufacture can be determined by using the 4 th position of the serial number (see c",https://www.building-center.org/national-comfort-products-hvac-age/,2026-01-25T03:37:53Z
decode,National Comfort Products,Style 3: B 98 B 1112 (style used prior to 9/30/1998),"^[A-Z0-9]{9,20}$","{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""month"": {""positions"": {""start"": 4, ""end"": 4}}}","[""B98B1112STYLEUSEDPRI"", ""TO9301998""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number
Month of manufacture can be determined by using the 4 th position of the serial number (see chart)
Nationa",https://www.building-center.org/national-comfort-products-hvac-age/,2026-01-25T03:37:53Z
decode,Thermal Zone,Style 1: GBB 03 07 08229,^[G][B]{2}\d{9}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""month"": {""positions"": {""start"": 6, ""end"": 7}}}","[""GBB030708229""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Month of manufacture can be determined by using the 6 th & 7 th positions of the serial number
Note: This ",https://www.building-center.org/nordyne-hvac-age/,2026-01-25T03:37:58Z
decode,Rheem/Ruud,Style 1: W 29 10 13412,^[W]\d{9}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""week"": {""positions"": {""start"": 2, ""end"": 3}}}","[""W291013412""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Week of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
decode,Rheem/Ruud,Style 5: 08 04 B10488,^\d{4}[B]\d{5}$,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}, ""month"": {""positions"": {""start"": 1, ""end"": 2}}}","[""0804B10488""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 3 rd & 4 th positions of the serial number
Month of manufacture can be determined by using the 1st & 2nd positions of the serial number
Note: This is",https://www.building-center.org/rheem-hvac-age/,2026-01-25T03:38:31Z
decode,Rheem/Ruud,Style 1: W 29 10 13412,^[W]\d{9}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""week"": {""positions"": {""start"": 2, ""end"": 3}}}","[""W291013412""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Week of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number",https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
decode,Rheem/Ruud,Style 5: 08 04 B10488,^\d{4}[B]\d{5}$,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}, ""month"": {""positions"": {""start"": 1, ""end"": 2}}}","[""0804B10488""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 3 rd & 4 th positions of the serial number
Month of manufacture can be determined by using the 1st & 2nd positions of the serial number
Note: This is",https://www.building-center.org/ruud-hvac-age/,2026-01-25T03:38:37Z
decode,Semco,Style 1: 35958M 0220 3301,^\d{5}[M]\d{8}$,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}","[""35958M02203301""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/semco-hvac-age/,2026-01-25T03:38:43Z
guidance,Temprite,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/temprite-hvac-age/,2026-01-25T03:39:09Z
decode,TempTek,Style 2: 76507,^\d[T][O]\d[Y][E][A][R][S]$,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}","[""4TO6YEARS""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/temptek-hvac-age/,2026-01-25T03:39:11Z
decode,Unico,Style 1: 06 03 A184624,^\d{4}[A]\d{6}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 4, ""end"": 5}}}","[""0603A184624""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Month of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Thank you t",https://www.building-center.org/the-unico-system-hvac-age/,2026-01-25T03:39:18Z
guidance,ThermaQuiet,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/thermaquiet-hvac-age/,2026-01-25T03:39:15Z
decode,Titan Air,Style 2: 89670,^\d[T][O]\d[Y][E][A][R][S]$,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}","[""4TO6YEARS""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/titan-air-hvac-age/,2026-01-25T03:39:20Z
decode,Trane,Style 1: 9 15 31S41F or 10 16 1KEDAA or 13 03 13596L,"^[A-Z0-9]{9,10}$","{""year"": {""positions"": {""start"": 1, ""end"": 1}}}","[""10161KEDAA"", ""130313596L"", ""91531S41F""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"This Trane (American Standard) style began use in 2002 . It consists of at least 3 or 4 digits at the beginning of the serial number.
From 2002 to 2009:
Year of manufacture can be determined by using ",https://www.building-center.org/trane-hvac-age/,2026-01-25T03:39:21Z
decode,Trane,Style 3: A 92 M 07217,^[A]\d{2}[M]\d{5}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}}","[""A92M07217""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number
Month of manufacture can be determined by using the 4 th position of the serial number (months 1 through 1",https://www.building-center.org/trane-hvac-age/,2026-01-25T03:39:21Z
guidance,Vulcan,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/vulcan-hvac-age/,2026-01-25T03:39:38Z
decode,WaterFurnace,Style 1: 18 01 00228,^\d{9}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 4, ""end"": 5}}}","[""180100228""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Note: This is believed to be the current styling as of at least 2012
Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Month of manufacture can be determine",https://www.building-center.org/waterfurnace-hvac-age/,2026-01-25T03:39:39Z
decode,WaterFurnace,Style 2: U J 1087,^[U][J]\d{4}$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}, ""month"": {""positions"": {""start"": 2, ""end"": 2}}}","[""UJ1087""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Note: This style used from 1985 to 2012
Year of manufacture can be determined by using the 1 st position of the serial number (see chart)
Month of manufacture can be determined by using the 2 nd posit",https://www.building-center.org/waterfurnace-hvac-age/,2026-01-25T03:39:39Z
decode,WaterFurnace,Style 3: D 83 67019,^[D]\d{7}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""month"": {""positions"": {""start"": 1, ""end"": 1}}}","[""D8367019""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Note: This style used prior to 1985
Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number
Month of manufacture can be determined by using the 1 st position of t",https://www.building-center.org/waterfurnace-hvac-age/,2026-01-25T03:39:39Z
decode,Weatherking,Style 1: W 29 10 13412 (Rheem style),^[W]\d{9}$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""week"": {""positions"": {""start"": 2, ""end"": 3}}}","[""W291013412""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Week of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number",https://www.building-center.org/weatherking-hvac-age/,2026-01-25T03:39:40Z
decode,Weatherking,Style 5: 2 86 07 168189 (Addison style pre-1990 ),^\d{11}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""month"": {""positions"": {""start"": 4, ""end"": 5}}}","[""28607168189""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number
Month of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Note: This ",https://www.building-center.org/weatherking-hvac-age/,2026-01-25T03:39:40Z
decode,Weatherking,Style 6: 00 99 20304091 (Addison style post-1990),^\d{12}$,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}}","[""009920304091""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 3 rd & 4 th digits of the serial number
Note: This is a post-1990's style from Addison Products.
WeatherKing® History¹
Originally established as Weat",https://www.building-center.org/weatherking-hvac-age/,2026-01-25T03:39:40Z
decode,Worcester,Style 2: 253000- 08065 -00040-77470007354,^\d{6}[A-Z0-9-]\d{5}[A-Z0-9-]\d{5}[A-Z0-9-]\d{11}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""day"": {""positions"": {""start"": 2, ""end"": 2}}}","[""253000-08065-00040-77470007354""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"The Year of Manufacture can be determined by using the 1st & 2nd numerical digit of the 2nd series of digits.
The Day of Manufacture can be determined by using the last three digits of the 2nd series ",https://www.building-center.org/worcester-hvac-age/,2026-01-25T03:39:48Z
decode,York/JCI,Style 2: W A K M011379,^[W][A][K][M]\d{6}$,"{""year"": {""positions"": {""start"": 3, ""end"": 3}}, ""month"": {""positions"": {""start"": 2, ""end"": 2}}}","[""WAKM011379""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Style used from 1971 to 2004
Year of manufacture can be determined by using the 3 rd position of the serial number (see chart)
Month of manufacture can be determined by using the 2 nd position of the ",https://www.building-center.org/york-hvac-age/,2026-01-25T03:39:30Z
decode,Zoneline,Style 1: ZT N730A100AC,^[Z][T][N]\d{3}[A]\d{3}[A][C]$,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}","[""ZTN730A100AC""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/zoneline-hvac-age/,2026-01-25T03:39:50Z
