rule_type,brand,style_name,serial_regex,date_fields,example_serials,decade_ambiguity,guidance_action,guidance_text,evidence_excerpt,source_url,retrieved_on
guidance,Copper-fin,Style 5: J93 12030F,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: http://building-center.org/wp-content/uploads/2017/08/Lochinvar-Style-5_Serial-Number.png,"Month of manufacture can be determined by using the 1st letter digit.
Year of manufacture can be determined by using the 2nd & 3rd numerical digits.",https://www.building-center.org/copper-fin-hvac-age/,2026-01-25T03:35:26Z
guidance,Copper-fin,Style 6: M78 013,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: http://building-center.org/wp-content/uploads/2017/08/Lochinvar-Style-6_Serial-Number.png,"Month of manufacture can be determined by using the 1st letter digit.
Year of manufacture can be determined by using the 2nd & 3rd numerical digits.",https://www.building-center.org/copper-fin-hvac-age/,2026-01-25T03:35:26Z
guidance,Copper-fin,Style 7: 5Y 013,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: http://building-center.org/wp-content/uploads/2017/08/Lochinvar-Style-7_Serial-Number.png,"Month of manufacture can be determined by using the 1st numerical digit.
Year of manufacture can be determined by using the 2nd letter digit.",https://www.building-center.org/copper-fin-hvac-age/,2026-01-25T03:35:26Z
guidance,Goodman/Amana/Daikin,Style 2: FBOU 09 05 048200,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2017/08/DAIKIN2-HVAC-Age.jpg,"Year of manufacture can be determined by using the 5 th and 6 th characters (1st two digits after 4 prefix letters)
Month of manufacture can be determined by using the 7 th and 8 th characters (3 rd &",https://www.building-center.org/daikin-hvac-age/,2026-01-25T03:35:39Z
decode,Goodman/Amana/Daikin,Style 4: 04 9 27 0032,^\d{9}$,"{""year"": {""positions"": {""start"": 3, ""end"": 3}}, ""week"": {""positions"": {""start"": 4, ""end"": 5}}}","[""049270032""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 3 rd digit of the serial number (see chart below)
Week of manufacture can be determined by using the 4 th & 5 th digits of the serial number
NOTE: Th",https://www.building-center.org/daikin-hvac-age/,2026-01-25T03:35:39Z
guidance,Goodman/Amana/Daikin,Style 5: 5 5 A 1234501,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2017/08/DAIKIN5-HVAC-Age.png,"Year of manufacture can be determined by using the 2 nd digit of the serial number (see chart below)
Week of manufacture can be determined by using the 3rd character (letter) of the serial number (see",https://www.building-center.org/daikin-hvac-age/,2026-01-25T03:35:39Z
guidance,Goodman/Amana/Daikin,Style 6: 5 P B 1234503,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2017/08/DAIKIN6-HVAC-Age.png,"Year of manufacture can be determined by using the 2 nd character (letter) of the serial number (see chart below)
Month of manufacture can be determined by using the 3 rd character (letter) of the ser",https://www.building-center.org/daikin-hvac-age/,2026-01-25T03:35:39Z
decode,Goodman/Amana/Daikin,Style 7: R 88 12 12345,^[R]\d{9}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""week"": {""positions"": {""start"": 4, ""end"": 5}}}","[""R881212345""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 2 nd & 3 rd digits of the serial number
Week of manufacture can be determined by using the 4 th & 5 th digits of the serial number",https://www.building-center.org/daikin-hvac-age/,2026-01-25T03:35:39Z
guidance,Goodman/Amana/Daikin,Style 8: 123045667890 M 15 1234,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2017/08/DAIKIN8-HVAC-Age.png,"Year of manufacture can be determined by using the 11 th character (1 st letter) of the serial number
Week of manufacture can be determined by using the 12 th & 13 th digits (after the letter) of the ",https://www.building-center.org/daikin-hvac-age/,2026-01-25T03:35:39Z
guidance,Goodman/Amana/Daikin,Style 9: Y A 123456,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2017/08/DAIKIN9-HVAC-Age.png,"Year of manufacture can be determined by using the 1 st letter of the serial number
Month of manufacture can be determined by using the 2 nd letter of the serial number",https://www.building-center.org/daikin-hvac-age/,2026-01-25T03:35:39Z
decode,Goodman/Amana/Daikin,Style 10: 16 02 393269,^\d{10}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 3, ""end"": 4}}}","[""1602393269""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st & 2 nd numbers of the serial number
Month of manufacture can be determined by using the 3 rd & 4th numbers of the serial number
Daikin® History¹",https://www.building-center.org/daikin-hvac-age/,2026-01-25T03:35:39Z
decode,Dornback,Style 1: 1220119,^\d{7}$,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}","[""1220119""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Unfortunately we are unable to determine the date of manufacture or age of these units. Perhaps you can assist us in our research with additional information.
Email us at [email protected]
Using the A",https://www.building-center.org/dornback-hvac-age/,2026-01-25T03:35:49Z
decode,Lennox,Style 1: 414072 03 28,^\d{10}$,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}}","[""4140720328""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 4 th & 3 rd from last positions of the serial number
Week of manufacture can be determined by using the last 2 positions of the serial number",https://www.building-center.org/ducane-hvac-age/,2026-01-25T03:35:50Z
guidance,Lennox,Style 2: 46 01 J 19567,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/12/Ducane-HVAC-style-2.jpg,"Year of manufacture can be determined by using the 3 rd & 4 th positions of the serial number
Month of manufacture can be determined by using the 5 th position (letter) of the serial number
Ducane® Hi",https://www.building-center.org/ducane-hvac-age/,2026-01-25T03:35:50Z
decode,Dunkirk,Style 1: 16 05 00150,^\d{9}$,"{""year"": {""positions"": {""start"": 3, ""end"": 4}}, ""week"": {""positions"": {""start"": 1, ""end"": 2}}}","[""160500150""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Week of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Year of manufacture can be determined by using the 3 rd & 4 th positions of the serial number
A quick refe",https://www.building-center.org/dunkirk-hvac-age/,2026-01-25T03:35:51Z
decode,Emerson,Style 1: EW 0201 44126H,^[E][W]\d{9}[H]$,"{""year"": {""positions"": {""start"": 5, ""end"": 6}}, ""week"": {""positions"": {""start"": 3, ""end"": 4}}}","[""EW020144126H""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Week of manufacture is 3rd-4th characters
Year of manufacture is 5th-6th characters",https://www.building-center.org/emerson-hvac-age/,2026-01-25T03:36:04Z
decode,Emerson,Style 2: 02J -60002,^\d{2}[J][A-Z0-9-]\d{5}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 3, ""end"": 3}}}","[""02J-60002""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture is 1st-2nd characters
Month of manufacture is 3rd character (see chart)",https://www.building-center.org/emerson-hvac-age/,2026-01-25T03:36:04Z
decode,Emerson,Style 3: AS 298488006X,^[A][S]\d{9}[X]$,"{""year"": {""positions"": {""start"": 2, ""end"": 2}}, ""month"": {""positions"": {""start"": 1, ""end"": 1}}}","[""AS298488006X""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Month of manufacture is 1st character (see chart)
Year of manufacture is 2nd characters (see chart)",https://www.building-center.org/emerson-hvac-age/,2026-01-25T03:36:04Z
decode,Emerson,Style 4: AR M75812,^[A][R][M]\d{5}$,"{""year"": {""positions"": {""start"": 2, ""end"": 2}}, ""month"": {""positions"": {""start"": 1, ""end"": 1}}}","[""ARM75812""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Month of manufacture is 1st character (see chart)
Year of manufacture is 2nd characters (see chart)",https://www.building-center.org/emerson-hvac-age/,2026-01-25T03:36:04Z
decode,Fedders,Style 1: EW 02 01 44126H,^[E][W]\d{9}[H]$,"{""year"": {""positions"": {""start"": 5, ""end"": 6}}, ""week"": {""positions"": {""start"": 3, ""end"": 4}}}","[""EW020144126H""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Week of manufacture can be determined by using the 3 rd & 4 th positions of the serial number
Year of manufacture can be determined by using the 5 th & 6 th positions of the serial number",https://www.building-center.org/fedders-hvac-age/,2026-01-25T03:36:17Z
decode,Fedders,Style 2: 02 J -60002,^\d{2}[J][A-Z0-9-]\d{5}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 3, ""end"": 3}}}","[""02J-60002""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Month of manufacture can be determined by using the 3 rd position of the serial number (See chart)",https://www.building-center.org/fedders-hvac-age/,2026-01-25T03:36:17Z
decode,Fedders,Style 3: A S 298488006X,^[A][S]\d{9}[X]$,"{""year"": {""positions"": {""start"": 2, ""end"": 2}}, ""month"": {""positions"": {""start"": 1, ""end"": 1}}}","[""AS298488006X""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Month of manufacture can be determined by using the 1 st position of the serial number (See chart)
Year of manufacture can be determined by using the 2 nd position of the serial number (See chart)",https://www.building-center.org/fedders-hvac-age/,2026-01-25T03:36:17Z
decode,Fedders,Style 4: A R M75812,^[A][R][M]\d{5}$,"{""year"": {""positions"": {""start"": 2, ""end"": 2}}, ""month"": {""positions"": {""start"": 1, ""end"": 1}}}","[""ARM75812""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Month of manufacture can be determined by using the 1 st position of the serial number (See chart)
Year of manufacture can be determined by using the 2 nd position of the serial number (See chart)",https://www.building-center.org/fedders-hvac-age/,2026-01-25T03:36:17Z
decode,FHP,Style 2: 3520 174 0001328733925719,^\d{23}$,"{""year"": {""positions_list"": [5, 7]}, ""month"": {""positions_list"": [5, 7]}}","[""35201740001328733925719""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"This is another Bosch style serial number (See also Bosch )
Year and Month of manufacture can be determined by using 3-digit code located in the 5 th thru 7 th positions of the serial number combined.",https://www.building-center.org/fhp-hvac-age/,2026-01-25T03:36:18Z
decode,FHP,Style 5: E G 013220D,^[E][G]\d{6}[D]$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}, ""month"": {""positions"": {""start"": 2, ""end"": 2}}}","[""EG013220D""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st position of the serial number
Month of manufacture can be determined by using the 2 nd position of the serial number
This style was used from 19",https://www.building-center.org/fhp-hvac-age/,2026-01-25T03:36:18Z
decode,First Co.,Style 1: S 05 A881350,^[S]\d{2}[A]\d{6}$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}, ""mapping"": {""B"": 1972, ""C"": 1973, ""D"": 1974, ""E"": 1975, ""F"": 1976, ""G"": 1977}}, ""month"": {""positions"": {""start"": 2, ""end"": 3}}}","[""S05A881350""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st position of the serial number (letter) - See Chart
Month of manufacture can be determined by using the 2 nd & 3 rd positions of the serial numbe",https://www.building-center.org/first-co-hvac-age/,2026-01-25T03:36:19Z
decode,First Co.,Style 2: F 05 FC032358 927092,^[F]\d{2}[F][C]\d{12}$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}, ""mapping"": {""B"": 1972, ""C"": 1973, ""D"": 1974, ""E"": 1975, ""F"": 1976, ""G"": 1977}}, ""month"": {""positions"": {""start"": 2, ""end"": 3}}}","[""F05FC032358927092""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st position of the serial number (letter) - See Chart
Month of manufacture can be determined by using the 2 nd & 3 rd positions of the serial numbe",https://www.building-center.org/first-co-hvac-age/,2026-01-25T03:36:19Z
decode,General Electric,Style 1: 359952809,^\d{9}$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}, ""week"": {""positions"": {""start"": 1, ""end"": 1}}}","[""359952809""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"The Date of Manufacture can be determined from the serial number located on the data plate.
Typically comprised of nine-digit serial numbers that do not include any letters .
The first digit of the la",https://www.building-center.org/general-electric-hvac-age/,2026-01-25T03:36:27Z
guidance,General Electric,Style 2: HM409295,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2019/08/ge-hvac2.jpg,"The Date of Manufacture can be determined from the serial number located on the data plate.
Typically comprised of serial numbers beginning with two letters . (The number of digits can vary)
The first",https://www.building-center.org/general-electric-hvac-age/,2026-01-25T03:36:27Z
guidance,General Electric,Style 3: 409295HM,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2019/08/ge-hvac3.jpg,"The Date of Manufacture can be determined from the serial number located on the data plate.
Similar to style 2 above, but typically comprised of serial numbers ending with two letters. (The number of ",https://www.building-center.org/general-electric-hvac-age/,2026-01-25T03:36:27Z
decode,Goodman/Amana/Daikin,Style 1: 97 04 811080,^\d{10}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 3, ""end"": 4}}}","[""9704811080""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Month of manufacture can be determined by using the 3 rd & 4 th positions of the serial number",https://www.building-center.org/goodman-hvac-age/,2026-01-25T03:36:35Z
guidance,Goodman/Amana/Daikin,Style 2: 5 F U 5472618P,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/10/Goodman-HVAC-style-2.jpg,"Year of manufacture can be determined by using the 3 rd position (2 nd letter) of the serial number
Month of manufacture can be determined by using the 2 nd position (1 st letter) of the serial number",https://www.building-center.org/goodman-hvac-age/,2026-01-25T03:36:35Z
guidance,Haier,Style 1: A M 001358B,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,"Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/10/Haier-1-CHART.jpg, https://www.building-center.org/wp-content/uploads/2023/10/Haier-1.jpg","This style uses 8 -or- 9 characters in the serial number which always begins with 2 letters
Year of manufacture can be determined by using the 2 nd position (letter) of the serial number
Month of manu",https://www.building-center.org/haier-hvac-age/,2026-01-25T03:36:41Z
decode,Haier,Style 2: AA5YW0E0200NK 7 4 W 0009,^[A]{2}\d[Y][W]\d[E]\d{4}[N][K]\d{2}[W]\d{4}$,"{""year"": {""positions"": {""start"": 14, ""end"": 14}}, ""month"": {""positions"": {""start"": 15, ""end"": 15}}, ""day"": {""positions"": {""start"": 16, ""end"": 16}}}","[""AA5YW0E0200NK74W0009""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"This style uses 18 - 20 characters in the serial number
Year of manufacture can be determined by using the 14 th position of the serial number
Month of manufacture can be determined by using the 15 th",https://www.building-center.org/haier-hvac-age/,2026-01-25T03:36:41Z
decode,Haier,Style 3: C 12 08 A320E,^[C]\d{4}[A]\d{3}[E]$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""month"": {""positions"": {""start"": 4, ""end"": 5}}}","[""C1208A320E""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"This style uses 10 -or- 11 characters in the serial number
Year of manufacture can be determined by using the 2 nd & 3 rd positions (numbers) of the serial number
Month of manufacture can be determine",https://www.building-center.org/haier-hvac-age/,2026-01-25T03:36:41Z
decode,Heat Controller,Style 1: RSF 15 03 00183 (Nordyne style),^[R][S][F]\d{9}[N]$,"{""year"": {""positions"": {""start"": 4, ""end"": 5}}, ""month"": {""positions"": {""start"": 6, ""end"": 7}}}","[""RSF150300183N""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Month of manufacture can be determined by using the 6 th & 7 th positions of the serial number
Note: The p",https://www.building-center.org/heat-controller-hvac-age/,2026-01-25T03:36:48Z
decode,Heat Controller,Style 2: EB5D302F 32 01 07830 (Rheem style),^[E][B]\d[D]\d{3}[F]\d{9}$,"{""year"": {""positions"": {""start"": 11, ""end"": 12}}, ""week"": {""positions"": {""start"": 9, ""end"": 10}}}","[""EB5D302F320107830""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 11 th & 12 th positions of the serial number
Week of manufacture can be determined by using the 9 th & 10 th positions of the serial number",https://www.building-center.org/heat-controller-hvac-age/,2026-01-25T03:36:48Z
decode,Heat Controller,Style 3: 08 04 237539 (Goodman style),^\d{10}$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 3, ""end"": 4}}}","[""0804237539""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Month of manufacture can be determined by using the 3 rd & 4 th positions of the serial number",https://www.building-center.org/heat-controller-hvac-age/,2026-01-25T03:36:48Z
decode,Heat Controller,Style 4: R 04 24 070098 (ICP style),^[R]\d{10}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""week"": {""positions"": {""start"": 4, ""end"": 5}}}","[""R0424070098""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number
Week of manufacture can be determined by using the 4 th & 5 th positions of the serial number",https://www.building-center.org/heat-controller-hvac-age/,2026-01-25T03:36:48Z
guidance,Heat Controller,Style 5: 92 A -C70097 (Addison Products - APCO style.),,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2024/02/Heat-Controller-style-5-1.jpg,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Month of manufacture can be determined by using the 3 rd position (letter) of the serial number
Note: This",https://www.building-center.org/heat-controller-hvac-age/,2026-01-25T03:36:48Z
decode,Hydro-Temp,Style 1: OEBDG96A,^[O][E][B][D][G]\d{2}[A]$,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}","[""OEBDG96A""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (,https://www.building-center.org/hydro-temp-hvac-age/,2026-01-25T03:36:52Z
guidance,HydroTherm,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/hydrotherm-hvac-age/,2026-01-25T03:36:53Z
decode,Carrier/ICP,Style 1: G 05 16 50885,^[G]\d{9}$,"{""year"": {""positions"": {""start"": 2, ""end"": 3}}, ""week"": {""positions"": {""start"": 4, ""end"": 5}}}","[""G051650885""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 2 nd & 3 rd positions of the serial number
Week of manufacture can be determined by using the 4 th & 5 th positions of the serial number
ICP® History",https://www.building-center.org/icp-commercial-hvac-age/,2026-01-25T03:37:00Z
decode,Ingersoll Rand,Style 1: 16 12 31231M,^\d{9}[M]$,"{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""week"": {""positions"": {""start"": 4, ""end"": 5}}}","[""161231231M""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Week of manufacture can be determined by using the 4 th & 5 th positions of the serial number
Ingersoll Ra",https://www.building-center.org/ingersoll-rand-hvac-age,2026-01-25T03:37:01Z
guidance,Islandair,Style 1: M U 297542360X,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2017/08/ISLANDAIRE-1.jpg,"Year of manufacture can be determined by using the 2 nd position (letter) of the serial number (see chart)
Month of manufacture can be determined by using the 1 st position (letter) of the serial numb",https://www.building-center.org/islandaire-hvac-age/,2026-01-25T03:37:05Z
guidance,King,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/king-hvac-age/,2026-01-25T03:37:12Z
guidance,Koldwave,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/koldwave-hvac-age/,2026-01-25T03:37:15Z
guidance,Lennox,Style 1: 16 06 B 13871 -or- 58 99 L 17212 (Style used 1973 and after),,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/08/Lennox-Style-1-new.jpg,"The first two digits of the serial number are the Factory or Plant Code.
Year of manufacture can be determined by using the 3 rd & 4 th positions of the serial number
Month of manufacture can be deter",https://www.building-center.org/lennox-hvac-age/,2026-01-25T03:37:21Z
decode,Lennox,Style 2: 72 4 -or- 65 12 (Style used prior to 1973),"^[A-Z0-9]{6,16}$","{""year"": {""positions"": {""start"": 1, ""end"": 2}}, ""month"": {""positions"": {""start"": 3, ""end"": 4}}}","[""6512STYLEUSEDPRI"", ""TO1973""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st & 2 nd positions of the serial number
Month of manufacture can be determined by using the 3 rd -or- 3 rd & 4 th position(s) of the serial number",https://www.building-center.org/lennox-hvac-age/,2026-01-25T03:37:21Z
decode,LG,Style 1: 4 07 HAVN79423 -or- 2 07 KRMK0Y171,^\d{3}[HK][AR][MV][KN]\d[A-Z0-9]\d{3}$,"{""year"": {""positions"": {""start"": 1, ""end"": 1}}, ""month"": {""positions"": {""start"": 2, ""end"": 3}}}","[""207KRMK0Y171"", ""407HAVN79423""]","{""is_ambiguous"": true, ""notes"": ""Year not 4 digits""}",,,"Year of manufacture can be determined by using the 1 st position of the serial number
Note that the decade is not distinguished. One must look for other cues to determine the decade. (HINT - Some unit",https://www.building-center.org/lg-hvac-age/,2026-01-25T03:37:22Z
guidance,L.J. Wing,Style 1: UNKNOWN,,"{""year"": {""positions"": {""start"": 4, ""end"": 6}}}",[],"{""is_ambiguous"": true, ""notes"": ""No validated example serial for this style""}",pattern_no_example,"Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the compliance standard is typically from the American National Standards Institute (ANSI). For Canada, a common standard compliance is through the Canada Standards Association Group (CSA). Many times both standards are listed. Regardless, the specific standard will normally be listed on the data tag/plate and followed by the YEAR of the last revision (often the year is placed in parenthesis or follows the hyphen after the specific standard number). As these standards are revised or renewed approximately every 4 to 6 years, one can reasonably estimate the year of manufacture within 4-6 years from (af","Using the ANSI or CSA standards to determine approximate Date of Manufacture.
Most manufacturers today are required to include the manufacture compliance standard on the data tag. For the U.S. the com",https://www.building-center.org/lj-wing-hvac-age/,2026-01-25T03:37:25Z
guidance,Lum & Abner,Style 1: J867-5309F,,{},[],"{""is_ambiguous"": true, ""notes"": ""Mapping is letter-based but chart/text mapping not captured""}",chart_required,Letter-based date mapping requires chart/manual mapping. Images: https://www.building-center.org/wp-content/uploads/2023/08/Lum-Abner.jpg,"The year of manufacture is coded in the 2nd digit of the serial number.
Note: MUST USE the model type (first letter of serial number) to estimate decade of production.
The First letter(s) of the seria",https://www.building-center.org/lum-abner-hvac-age/,2026-01-25T03:37:27Z
