Customer Key,Customer Number,Original Name,Master Customer Name,Master Customer Name Canonical,Segment Source Name,IsMerge,MergeGroupSize,Source,Last Billing Date (Any Stream)
CN992305SERV_GP,CN992305,Mantis Innovation,Mantis Innovation,MANTIS INNOVATION,Mantis Innovation,FALSE,1,SERV_GP,2025-07-01 00:00:00
TN200308SERV_GP,TN200308,Manufacturing Science Corporation,Manufacturing Science,MANUFACTURING SCIENCE,Manufacturing Science Corporation,FALSE,1,SERV_GP,2025-12-30 00:00:00
IN990460SERV_GP,IN990460,Maranatha Haitian Sda Church,Maranatha Haitian Sda Church,MARANATHA HAITIAN SDA CHURCH,Maranatha Haitian Sda Church,FALSE,1,SERV_GP,2024-06-26 00:00:00
IN990092SERV_GP,IN990092,Marble Products International,Marble Products International,MARBLE PRODUCTS INTERNATIONAL,Marble Products International,FALSE,1,SERV_GP,2021-07-01 00:00:00
LV990444SERV_GP,LV990444,Mark Laughner,Mark Laughner,MARK LAUGHNER,Mark Laughner,FALSE,1,SERV_GP,2022-07-15 00:00:00
CN992212SERV_GP,CN992212,Mark Spaulding Construction,Mark Spaulding Construction,MARK SPAULDING CONSTRUCTION,Mark Spaulding Construction,TRUE,2,SERV_GP,2023-05-02 00:00:00
MARK SPAULDMECH_GP,MARK SPAULD,Mark Spaulding Construction Company,Mark Spaulding Construction,MARK SPAULDING CONSTRUCTION,Mark Spaulding Construction Company,TRUE,2,MECH_GP,2025-12-01 00:00:00
LX990410SERV_GP,LX990410,Marksbury Farm,Marksbury Farm,MARKSBURY FARM,Marksbury Farm,FALSE,1,SERV_GP,2022-08-02 00:00:00
CN992033SERV_GP,CN992033,Mars Chocolate,Mars Chocolate,MARS CHOCOLATE,Mars Chocolate,FALSE,1,SERV_GP,2024-02-01 00:00:00
WV990296SERV_GP,WV990296,Marshall Health Network Arena,Marshall Health Network Arena,MARSHALL HEALTH NETWORK ARENA,Marshall Health Network Arena,FALSE,1,SERV_GP,2025-02-11 00:00:00
WV990224SERV_GP,WV990224,Marshall Recreation Center,Marshall Recreation Center,MARSHALL RECREATION CENTER,Marshall Recreation Center,FALSE,1,SERV_GP,2025-12-04 00:00:00
LV990057SERV_GP,LV990057,"Martinrea Heavy Stamping, Inc.",Martinrea Heavy Stamping,MARTINREA HEAVY STAMPING,"Martinrea Heavy Stamping, Inc.",FALSE,1,SERV_GP,2025-11-10 00:00:00
TN992110SERV_GP,TN992110,Mary K. Briggs,Mary K Briggs,MARY K BRIGGS,Mary K. Briggs,FALSE,1,SERV_GP,2023-07-06 00:00:00
CN992190SERV_GP,CN992190,Mary Queen Of Heaven Parish,Mary Queen of Heaven Parish,MARY QUEEN OF HEAVEN PARISH,Mary Queen Of Heaven Parish,FALSE,1,SERV_GP,2025-10-01 00:00:00
LX000005SERV_GP,LX000005,Mary Queen Of The Holy Rosary,Mary Queen of the Holy Rosary,MARY QUEEN OF THE HOLY ROSARY,Mary Queen Of The Holy Rosary,FALSE,1,SERV_GP,2025-11-30 00:00:00
DY990877SERV_GP,DY990877,Mary Rutan Hospital,Mary Rutan Hospital,MARY RUTAN HOSPITAL,Mary Rutan Hospital,FALSE,1,SERV_GP,2024-06-06 00:00:00
MARYANNSTRAYLEYMECH_GP,MARYANNSTRAYLEY,Maryann Straley,Maryann Straley,MARYANN STRALEY,Maryann Straley,FALSE,1,MECH_GP,2021-11-01 00:00:00
TN992140SERV_GP,TN992140,Maryville College Facilities Dept,Maryville College Facilities Dept,MARYVILLE COLLEGE FACILITIES DEPT,Maryville College Facilities Dept,FALSE,1,SERV_GP,2023-10-06 00:00:00
NV00098SERV_GP,NV00098,Masonite Corporation,Masonite,MASONITE,Masonite Corporation,FALSE,1,SERV_GP,2021-11-15 00:00:00
CN890003SERV_GP,CN890003,Mass Marketing Inc.,Mass Marketing,MASS MARKETING,Mass Marketing Inc.,FALSE,1,SERV_GP,2024-12-13 00:00:00
TN992215SERV_GP,TN992215,"Massey Construction Inc, Dba Massey Mechanical",Massey Construction Dba Massey Mechanical,MASSEY CONSTRUCTION DBA MASSEY MECHANICAL,"Massey Construction Inc, Dba Massey Mechanical",FALSE,1,SERV_GP,2026-01-01 00:00:00
TN992108SERV_GP,TN992108,Massey Services Inc,Massey Services,MASSEY SERVICES,Massey Services Inc,FALSE,1,SERV_GP,2024-01-08 00:00:00
MASTERS PHARMMECH_GP,MASTERS PHARM,Masters Pharmaceuticals,Masters Pharmaceuticals,MASTERS PHARMACEUTICALS,Masters Pharmaceuticals,FALSE,1,MECH_GP,2018-09-01 00:00:00
LX990507SERV_GP,LX990507,Mastronardi Berea Llc,Mastronardi Berea,MASTRONARDI BEREA,Mastronardi Berea Llc,FALSE,1,SERV_GP,2025-12-17 00:00:00
MATANDY REALTYMECH_GP,MATANDY REALTY,Matandy Realty Ltd,Matandy Realty,MATANDY REALTY,Matandy Realty Ltd,FALSE,1,MECH_GP,2011-04-01 00:00:00
CN991256SERV_GP,CN991256,Matandy Steel & Metal Products,Matandy Steel and Metal Products,MATANDY STEEL AND METAL PRODUCTS,Matandy Steel & Metal Products,FALSE,1,SERV_GP,2025-09-22 00:00:00
MATANDYMECH_GP,MATANDY,Matandy Steel & Metals,Matandy Steel and Metals,MATANDY STEEL AND METALS,Matandy Steel & Metals,FALSE,1,MECH_GP,2011-01-01 00:00:00
DY991037SERV_GP,DY991037,Matilda Development Llc,Matilda Development,MATILDA DEVELOPMENT,Matilda Development Llc,FALSE,1,SERV_GP,2022-01-27 00:00:00
LV990441SERV_GP,LV990441,Matrix Technologies,Matrix Technologies,MATRIX TECHNOLOGIES,Matrix Technologies,FALSE,1,SERV_GP,2025-02-01 00:00:00
NV00161SERV_GP,NV00161,Matt Warren Rental,Matt Warren Rental,MATT WARREN RENTAL,Matt Warren Rental,FALSE,1,SERV_GP,2021-08-13 00:00:00
NV15010SERV_GP,NV15010,Matt Williams Residence,Matt Williams Residence,MATT WILLIAMS RESIDENCE,Matt Williams Residence,FALSE,1,SERV_GP,2022-05-27 00:00:00
MATTARMECH_GP,MATTAR,Mattar Electic,Mattar Electic,MATTAR ELECTIC,Mattar Electic,FALSE,1,MECH_GP,2009-03-01 00:00:00
CN991814SERV_GP,CN991814,Max Technical Training,Max Technical Training,MAX TECHNICAL TRAINING,Max Technical Training,FALSE,1,SERV_GP,2023-10-20 00:00:00
NV00156SERV_GP,NV00156,Mayday Brewery,Mayday Brewery,MAYDAY BREWERY,Mayday Brewery,FALSE,1,SERV_GP,2024-09-05 00:00:00
MAYEMECH_GP,MAYE,Mayers Construction,Mayers Construction,MAYERS CONSTRUCTION,Mayers Construction,FALSE,1,MECH_GP,2007-08-01 00:00:00
MAYERSONMECH_GP,MAYERSON,"Mayerson Company, The",Mayerson the,MAYERSON THE,"Mayerson Company, The",FALSE,1,MECH_GP,2007-12-01 00:00:00
MAYERSON JCCMECH_GP,MAYERSON JCC,Mayerson Jcc,Mayerson Jcc,MAYERSON JCC,Mayerson Jcc,FALSE,1,MECH_GP,2011-08-01 00:00:00
MAYFIELDMECH_GP,MAYFIELD,Mayfield Clinic,Mayfield Clinic,MAYFIELD CLINIC,Mayfield Clinic,FALSE,1,MECH_GP,2016-07-01 00:00:00
CN992277SERV_GP,CN992277,Mayfield Medical Llc C/O Crown Medrealty,Mayfield Medical,MAYFIELD MEDICAL,Mayfield Medical Llc C/O Crown Medrealty,FALSE,1,SERV_GP,2025-10-01 00:00:00
CN992044SERV_GP,CN992044,"Maywest, Llc",Maywest,MAYWEST,"Maywest, Llc",FALSE,1,SERV_GP,2024-02-21 00:00:00
CN992125SERV_GP,CN992125,Mazak,Mazak,MAZAK,Mazak,TRUE,2,SERV_GP,2022-02-01 00:00:00
MAZAK CORPORATIMECH_GP,MAZAK CORPORATI,Mazak Corporation,Mazak,MAZAK,Mazak Corporation,TRUE,2,MECH_GP,2015-10-01 00:00:00
LX200421SERV_GP,LX200421,Mbm Refrigeration,Mbm Refrigeration,MBM REFRIGERATION,Mbm Refrigeration,FALSE,1,SERV_GP,2026-01-01 00:00:00
IN990521SERV_GP,IN990521,Mbx Biosciences Inc,Mbx Biosciences,MBX BIOSCIENCES,Mbx Biosciences Inc,FALSE,1,SERV_GP,2025-12-01 00:00:00
TN991457SERV_GP,TN991457,Mch Corporation,Mch,MCH,Mch Corporation,FALSE,1,SERV_GP,2025-09-30 00:00:00
MCLANEMECH_GP,MCLANE,"Mclane Company, Inc.",Mclane,MCLANE,"Mclane Company, Inc.",FALSE,1,MECH_GP,2025-07-01 00:00:00
LX990395SERV_GP,LX990395,Mclane Distribution,Mclane Distribution,MCLANE DISTRIBUTION,Mclane Distribution,FALSE,1,SERV_GP,2025-12-11 00:00:00
MCLANE FOODMECH_GP,MCLANE FOOD,Mclane Foodservice Distribution,Mclane Foodservice Distribution,MCLANE FOODSERVICE DISTRIBUTION,Mclane Foodservice Distribution,FALSE,1,MECH_GP,2006-05-01 00:00:00
LV990508SERV_GP,LV990508,Mclean County Fiscal Court,Mclean County Fiscal Court,MCLEAN COUNTY FISCAL COURT,Mclean County Fiscal Court,TRUE,2,SERV_GP,2025-12-03 00:00:00
MCLEANMECH_GP,MCLEAN,Mclean County Fiscal Court,Mclean County Fiscal Court,MCLEAN COUNTY FISCAL COURT,Mclean County Fiscal Court,TRUE,2,MECH_GP,2026-01-01 00:00:00
MCQUAY INTMECH_GP,MCQUAY INT,Mcquay International,Mcquay International,MCQUAY INTERNATIONAL,Mcquay International,FALSE,1,MECH_GP,2009-11-01 00:00:00
TN991428SERV_GP,TN991428,Mcscrooge'S Wines & Spirits,Mcscrooges Wines and Spirits,MCSCROOGES WINES AND SPIRITS,Mcscrooge'S Wines & Spirits,FALSE,1,SERV_GP,2024-09-12 00:00:00
LX990365SERV_GP,LX990365,Means Adult Primary Care Clinic,Means Adult Primary Care Clinic,MEANS ADULT PRIMARY CARE CLINIC,Means Adult Primary Care Clinic,FALSE,1,SERV_GP,2025-11-01 00:00:00
MECHANICAL SYSMECH_GP,MECHANICAL SYS,Mechanical Systems Of Dayton,Mechanical Systems of Dayton,MECHANICAL SYSTEMS OF DAYTON,Mechanical Systems Of Dayton,FALSE,1,MECH_GP,2016-02-01 00:00:00
TN991908SERV_GP,TN991908,Meco Corporation,Meco,MECO,Meco Corporation,FALSE,1,SERV_GP,2025-12-17 00:00:00
TN992122SERV_GP,TN992122,Medic Inc Dba Medic Regional Blood Center,Medic Dba Medic Regional Blood Center,MEDIC DBA MEDIC REGIONAL BLOOD CENTER,Medic Inc Dba Medic Regional Blood Center,FALSE,1,SERV_GP,2026-01-01 00:00:00
CN992031SERV_GP,CN992031,Medicount Management,Medicount Management,MEDICOUNT MANAGEMENT,Medicount Management,FALSE,1,SERV_GP,2025-09-01 00:00:00
MEDPACEMECH_GP,MEDPACE,Medpace,Medpace,MEDPACE,Medpace,FALSE,1,MECH_GP,2014-04-01 00:00:00
DY991005SERV_GP,DY991005,Megacity Of Cincinnati Llc,Megacity of Cincinnati,MEGACITY OF CINCINNATI,Megacity Of Cincinnati Llc,FALSE,1,SERV_GP,2020-10-19 00:00:00
CN992193SERV_GP,CN992193,Megan Carty,Megan Carty,MEGAN CARTY,Megan Carty,FALSE,1,SERV_GP,2024-08-19 00:00:00
MEGENMECH_GP,MEGEN,Megen Construction Co.,Megen Construction,MEGEN CONSTRUCTION,Megen Construction Co.,FALSE,1,MECH_GP,2015-11-01 00:00:00
TN991223SERV_GP,TN991223,"Melaleuca, Inc.",Melaleuca,MELALEUCA,"Melaleuca, Inc.",FALSE,1,SERV_GP,2026-01-05 00:00:00
MELINKMECH_GP,MELINK,Melink Corporation,Melink,MELINK,Melink Corporation,FALSE,1,MECH_GP,2020-05-01 00:00:00
CN990952SERV_GP,CN990952,Melink Solar Llc,Melink Solar,MELINK SOLAR,Melink Solar Llc,FALSE,1,SERV_GP,2025-02-14 00:00:00
LV990327SERV_GP,LV990327,Mellow River Inc Dba Hh2Home,Mellow River Dba HH2HOME,MELLOW RIVER DBA HH2HOME,Mellow River Inc Dba Hh2Home,FALSE,1,SERV_GP,2025-04-01 00:00:00
TN991465SERV_GP,TN991465,Melrose Place Tennessee General Partnership (Dba Melrose Place),Melrose Place Tennessee General Partnership Dba Melrose Place,MELROSE PLACE TENNESSEE GENERAL PARTNERSHIP DBA MELROSE PLACE,Melrose Place Tennessee General Partnership (Dba Melrose Place),FALSE,1,SERV_GP,2025-11-01 00:00:00
WV990300SERV_GP,WV990300,Mercer County Board Of Education,Mercer County Board of Education,MERCER COUNTY BOARD OF EDUCATION,Mercer County Board Of Education,FALSE,1,SERV_GP,2025-07-01 00:00:00
LV990518SERV_GP,LV990518,Mercy Academy,Mercy Academy,MERCY ACADEMY,Mercy Academy,FALSE,1,SERV_GP,2025-01-21 00:00:00
MERIMECH_GP,MERI,Meridian Management Corp.,Meridian Management,MERIDIAN MANAGEMENT,Meridian Management Corp.,FALSE,1,MECH_GP,2005-05-01 00:00:00
IN990345SERV_GP,IN990345,"Merlin King, Inc.",Merlin King,MERLIN KING,"Merlin King, Inc.",FALSE,1,SERV_GP,2024-07-12 00:00:00
MESSERMECH_GP,MESSER,Messer Construction Co,Messer Construction,MESSER CONSTRUCTION,Messer Construction Co,FALSE,1,MECH_GP,2026-01-01 00:00:00
CN970192SERV_GP,CN970192,Metal Improvement Company,Metal Improvement,METAL IMPROVEMENT,Metal Improvement Company,FALSE,1,SERV_GP,2025-09-01 00:00:00
CN991498SERV_GP,CN991498,Metal Tech Building Specialists,Metal Tech Building Specialists,METAL TECH BUILDING SPECIALISTS,Metal Tech Building Specialists,FALSE,1,SERV_GP,2026-01-01 00:00:00
METALKRAFTMECH_GP,METALKRAFT,Metalkraft Coachwerkes,Metalkraft Coachwerkes,METALKRAFT COACHWERKES,Metalkraft Coachwerkes,FALSE,1,MECH_GP,2019-02-01 00:00:00
LX990442SERV_GP,LX990442,Metcalfe County Fiscal Court,Metcalfe County Fiscal Court,METCALFE COUNTY FISCAL COURT,Metcalfe County Fiscal Court,FALSE,1,SERV_GP,2025-12-29 00:00:00
CN992227SERV_GP,CN992227,Metzcor,Metzcor,METZCOR,Metzcor,FALSE,1,SERV_GP,2025-10-01 00:00:00
CN992302SERV_GP,CN992302,Miami Valley Gaming &  Racing Llc,Miami Valley Gaming and Racing,MIAMI VALLEY GAMING AND RACING,Miami Valley Gaming &  Racing Llc,FALSE,1,SERV_GP,2024-09-19 00:00:00
CN992144SERV_GP,CN992144,Mid-America Mgmt/West Crescentville,Midamerica Mgmtwest Crescentville,MIDAMERICA MGMTWEST CRESCENTVILLE,Mid-America Mgmt/West Crescentville,FALSE,1,SERV_GP,2023-11-02 00:00:00
MIDDLE TENN UNIMECH_GP,MIDDLE TENN UNI,Middle Tenneesse State University,Middle Tenneesse State University,MIDDLE TENNEESSE STATE UNIVERSITY,Middle Tenneesse State University,FALSE,1,MECH_GP,2024-06-01 00:00:00
NV00080SERV_GP,NV00080,Middle Tennessee Christian School,Middle Tennessee Christian School,MIDDLE TENNESSEE CHRISTIAN SCHOOL,Middle Tennessee Christian School,FALSE,1,SERV_GP,2025-03-06 00:00:00
MIDDLETOWN MGMNMECH_GP,MIDDLETOWN MGMN,Middletown Management,Middletown Management,MIDDLETOWN MANAGEMENT,Middletown Management,FALSE,1,MECH_GP,2017-07-01 00:00:00
TN992171SERV_GP,TN992171,"Midpark Knoxville, Llc",Midpark Knoxville,MIDPARK KNOXVILLE,"Midpark Knoxville, Llc",FALSE,1,SERV_GP,2023-12-20 00:00:00
NV15056SERV_GP,NV15056,Midsouth Building Iii Reit Llc C/O Foundry Commercial,Midsouth Building III Reit,MIDSOUTH BUILDING III REIT,Midsouth Building Iii Reit Llc C/O Foundry Commercial,FALSE,1,SERV_GP,2024-04-24 00:00:00
CN992348SERV_GP,CN992348,Mid-West Builders Inc,Midwest Builders,MIDWEST BUILDERS,Mid-West Builders Inc,FALSE,1,SERV_GP,2025-09-01 00:00:00
CN950295SERV_GP,CN950295,Midwest Eye Institute,Midwest Eye Institute,MIDWEST EYE INSTITUTE,Midwest Eye Institute,FALSE,1,SERV_GP,2024-11-01 00:00:00
MIDWEST FINISHIMECH_GP,MIDWEST FINISHI,"Midwest Finishing Systems, Inc.",Midwest Finishing Systems,MIDWEST FINISHING SYSTEMS,"Midwest Finishing Systems, Inc.",FALSE,1,MECH_GP,2014-10-01 00:00:00
MIDWEST MOLDMECH_GP,MIDWEST MOLD,Midwest Mold & Texture Corp,Midwest Mold and Texture,MIDWEST MOLD AND TEXTURE,Midwest Mold & Texture Corp,FALSE,1,MECH_GP,2015-12-01 00:00:00
CN992013SERV_GP,CN992013,Midwest Properties,Midwest Properties,MIDWEST PROPERTIES,Midwest Properties,TRUE,2,SERV_GP,2023-10-31 00:00:00
MIDWEST PROPMECH_GP,MIDWEST PROP,Midwest Properties,Midwest Properties,MIDWEST PROPERTIES,Midwest Properties,TRUE,2,MECH_GP,2022-11-01 00:00:00
TN992028SERV_GP,TN992028,Mig Partners C/O Avison Young,Mig Partners,MIG PARTNERS,Mig Partners C/O Avison Young,FALSE,1,SERV_GP,2022-04-21 00:00:00
MIKE ALBERTMECH_GP,MIKE ALBERT,Mike Albert,Mike Albert,MIKE ALBERT,Mike Albert,FALSE,1,MECH_GP,2015-08-01 00:00:00
CN992034SERV_GP,CN992034,Milacron,Milacron,MILACRON,Milacron,FALSE,1,SERV_GP,2022-11-07 00:00:00
MILACRONMECH_GP,MILACRON,Milacron Plastics Technology Group,Milacron Plastics Technology Group,MILACRON PLASTICS TECHNOLOGY GROUP,Milacron Plastics Technology Group,FALSE,1,MECH_GP,2024-05-01 00:00:00
IN200023SERV_GP,IN200023,Milestone Contractors,Milestone Contractors,MILESTONE CONTRACTORS,Milestone Contractors,FALSE,1,SERV_GP,2025-11-01 00:00:00
CN992323SERV_GP,CN992323,Miljavac Electric Corporation,Miljavac Electric,MILJAVAC ELECTRIC,Miljavac Electric Corporation,FALSE,1,SERV_GP,2025-08-01 00:00:00
LV990434SERV_GP,LV990434,Mill Creek Baptist Church,Mill Creek Baptist Church,MILL CREEK BAPTIST CHURCH,Mill Creek Baptist Church,FALSE,1,SERV_GP,2024-07-09 00:00:00
NV00122SERV_GP,NV00122,Millan Enterprises - Billing,Millan Enterprises Billing,MILLAN ENTERPRISES BILLING,Millan Enterprises - Billing,FALSE,1,SERV_GP,2020-10-08 00:00:00
TN992100SERV_GP,TN992100,Millan Enterprises Llc,Millan Enterprises,MILLAN ENTERPRISES,Millan Enterprises Llc,FALSE,1,SERV_GP,2022-06-17 00:00:00
DY991163SERV_GP,DY991163,Millat Industries,Millat Industries,MILLAT INDUSTRIES,Millat Industries,FALSE,1,SERV_GP,2025-07-10 00:00:00
MILLER-VALENTINMECH_GP,MILLER-VALENTIN,Miller Valentine Group,Miller Valentine Group,MILLER VALENTINE GROUP,Miller Valentine Group,FALSE,1,MECH_GP,2020-09-01 00:00:00
DY991012SERV_GP,DY991012,Miller'S Textile Services,Millers Textile Services,MILLERS TEXTILE SERVICES,Miller'S Textile Services,TRUE,2,SERV_GP,2024-04-05 00:00:00
MILLER TEXTILEMECH_GP,MILLER TEXTILE,Miller'S Textile Services,Millers Textile Services,MILLERS TEXTILE SERVICES,Miller'S Textile Services,TRUE,2,MECH_GP,2011-12-01 00:00:00
TN991990SERV_GP,TN991990,Ministry Brands,Ministry Brands,MINISTRY BRANDS,Ministry Brands,FALSE,1,SERV_GP,2023-01-19 00:00:00
MITSUBISHIMECH_GP,MITSUBISHI,Mitsubishi Electric Us Cooling & Heating,Mitsubishi Electric US Cooling and Heating,MITSUBISHI ELECTRIC US COOLING AND HEATING,Mitsubishi Electric Us Cooling & Heating,FALSE,1,MECH_GP,2017-11-01 00:00:00
LX990474SERV_GP,LX990474,"Mitsui Kinzoku Catalysts America, Inc",Mitsui Kinzoku Catalysts America,MITSUI KINZOKU CATALYSTS AMERICA,"Mitsui Kinzoku Catalysts America, Inc",FALSE,1,SERV_GP,2025-12-17 00:00:00
WV990139SERV_GP,WV990139,Mj Harris Construction Services Llc,Mj Harris Construction Services,MJ HARRIS CONSTRUCTION SERVICES,Mj Harris Construction Services Llc,FALSE,1,SERV_GP,2022-03-04 00:00:00
ML BARNARDMECH_GP,ML BARNARD,Ml Barnard Inc.,Ml Barnard,ML BARNARD,Ml Barnard Inc.,FALSE,1,MECH_GP,2020-11-01 00:00:00
DY991014SERV_GP,DY991014,Mobejoe Holdings Llc,Mobejoe Holdings,MOBEJOE HOLDINGS,Mobejoe Holdings Llc,FALSE,1,SERV_GP,2024-06-13 00:00:00
IN990387SERV_GP,IN990387,"Modernfold, Inc",Modernfold,MODERNFOLD,"Modernfold, Inc",FALSE,1,SERV_GP,2025-12-12 00:00:00
NV00137SERV_GP,NV00137,Moeller Precision Tool,Moeller Precision Tool,MOELLER PRECISION TOOL,Moeller Precision Tool,FALSE,1,SERV_GP,2022-07-01 00:00:00
TN992231SERV_GP,TN992231,Momentum Inc,Momentum,MOMENTUM,Momentum Inc,FALSE,1,SERV_GP,2026-01-01 00:00:00
LV990521SERV_GP,LV990521,Monaire Inc,Monaire,MONAIRE,Monaire Inc,FALSE,1,SERV_GP,2025-02-28 00:00:00
IN990386SERV_GP,IN990386,Mondelez Global Llc,Mondelez Global,MONDELEZ GLOBAL,Mondelez Global Llc,FALSE,1,SERV_GP,2023-07-17 00:00:00
CN992143SERV_GP,CN992143,Monoprice,Monoprice,MONOPRICE,Monoprice,FALSE,1,SERV_GP,2025-09-01 00:00:00
TN992111SERV_GP,TN992111,Monroe County Justice Center,Monroe County Justice Center,MONROE COUNTY JUSTICE CENTER,Monroe County Justice Center,FALSE,1,SERV_GP,2024-11-18 00:00:00
MONSTER GOLFMECH_GP,MONSTER GOLF,Monster Golf,Monster Golf,MONSTER GOLF,Monster Golf,FALSE,1,MECH_GP,2010-04-01 00:00:00
CN940169SERV_GP,CN940169,Montgomery Animal Hospital,Montgomery Animal Hospital,MONTGOMERY ANIMAL HOSPITAL,Montgomery Animal Hospital,FALSE,1,SERV_GP,2025-11-01 00:00:00
CN991537SERV_GP,CN991537,Montgomery Community Baptist Church Montgomery Road,Montgomery Community Baptist Church Montgomery Road,MONTGOMERY COMMUNITY BAPTIST CHURCH MONTGOMERY ROAD,Montgomery Community Baptist Church Montgomery Road,FALSE,1,SERV_GP,2025-12-10 00:00:00
MONTGOMERY COMMMECH_GP,MONTGOMERY COMM,Montgomery Community Church,Montgomery Community Church,MONTGOMERY COMMUNITY CHURCH,Montgomery Community Church,FALSE,1,MECH_GP,2014-05-01 00:00:00
MONT EDUCATIONMECH_GP,MONT EDUCATION,Montgomery County Education Center,Montgomery County Education Center,MONTGOMERY COUNTY EDUCATION CENTER,Montgomery County Education Center,FALSE,1,MECH_GP,2005-09-01 00:00:00
WV980032SERV_GP,WV980032,Montgomery General Hospital,Montgomery General Hospital,MONTGOMERY GENERAL HOSPITAL,Montgomery General Hospital,FALSE,1,SERV_GP,2023-04-24 00:00:00
TN991790SERV_GP,TN991790,Moonshine Mountain Cookie Company,Moonshine Mountain Cookie,MOONSHINE MOUNTAIN COOKIE,Moonshine Mountain Cookie Company,FALSE,1,SERV_GP,2022-03-09 00:00:00
LX990447SERV_GP,LX990447,More Than A Bakery,More Than a Bakery,MORE THAN A BAKERY,More Than A Bakery,FALSE,1,SERV_GP,2025-11-18 00:00:00
LX990494SERV_GP,LX990494,Morehead Utility Plant Board Water Treament Plant,Morehead Utility Plant Board Water Treament Plant,MOREHEAD UTILITY PLANT BOARD WATER TREAMENT PLANT,Morehead Utility Plant Board Water Treament Plant,FALSE,1,SERV_GP,2025-09-15 00:00:00
IN990147SERV_GP,IN990147,Morgan County Administration Bulding,Morgan County IN,MORGAN COUNTY IN,Morgan County IN,TRUE,2,SERV_GP,2025-09-03 00:00:00
MORGAN COUNTYMECH_GP,MORGAN COUNTY,Morgan County Board Of Commissioners,Morgan County IN,MORGAN COUNTY IN,Morgan County IN,TRUE,2,MECH_GP,2021-11-01 00:00:00
LV200014SERV_GP,LV200014,Morgan Foods Inc.,Morgan Foods,MORGAN FOODS,Morgan Foods Inc.,FALSE,1,SERV_GP,2026-01-01 00:00:00
IN030015SERV_GP,IN030015,Morning Pointe,Morning Pointe,MORNING POINTE,Morning Pointe,TRUE,14,SERV_GP,2023-07-20 00:00:00
NV00005SERV_GP,NV00005,Morning Pointe - Franklin,Morning Pointe,MORNING POINTE,Morning Pointe,TRUE,14,SERV_GP,2024-04-12 00:00:00
NV00077SERV_GP,NV00077,Morning Pointe - Lantern,Morning Pointe,MORNING POINTE,Morning Pointe,TRUE,14,SERV_GP,2025-05-28 00:00:00
TN991655SERV_GP,TN991655,Morning Pointe Of Brentwood,Morning Pointe,MORNING POINTE,Morning Pointe,TRUE,14,SERV_GP,2024-12-01 00:00:00
TN991659SERV_GP,TN991659,Morning Pointe Of Clinton,Morning Pointe,MORNING POINTE,Morning Pointe,TRUE,14,SERV_GP,2024-08-01 00:00:00
TN991656SERV_GP,TN991656,Morning Pointe Of Columbia,Morning Pointe,MORNING POINTE,Morning Pointe,TRUE,14,SERV_GP,2024-09-01 00:00:00
TN991660SERV_GP,TN991660,Morning Pointe Of Greenville,Morning Pointe,MORNING POINTE,Morning Pointe,TRUE,14,SERV_GP,2025-03-01 00:00:00
TN992144SERV_GP,TN992144,Morning Pointe Of Hardin Valley,Morning Pointe,MORNING POINTE,Morning Pointe,TRUE,14,SERV_GP,2025-08-01 00:00:00
TN991966SERV_GP,TN991966,Morning Pointe Of Knoxville,Morning Pointe,MORNING POINTE,Morning Pointe,TRUE,14,SERV_GP,2025-12-01 00:00:00
TN991657SERV_GP,TN991657,Morning Pointe Of Lenoir City,Morning Pointe,MORNING POINTE,Morning Pointe,TRUE,14,SERV_GP,2024-08-01 00:00:00
TN991661SERV_GP,TN991661,Morning Pointe Of Lenoir City - The Lantern,Morning Pointe,MORNING POINTE,Morning Pointe,TRUE,14,SERV_GP,2024-08-01 00:00:00
TN991658SERV_GP,TN991658,Morning Pointe Of Powell,Morning Pointe,MORNING POINTE,Morning Pointe,TRUE,14,SERV_GP,2024-08-08 00:00:00
TN991654SERV_GP,TN991654,Morning Pointe Of Tullahoma,Morning Pointe,MORNING POINTE,Morning Pointe,TRUE,14,SERV_GP,2023-09-01 00:00:00
TN992036SERV_GP,TN992036,Morning Pt Knoxville The Lantern,Morning Pointe,MORNING POINTE,Morning Pointe,TRUE,14,SERV_GP,2025-11-11 00:00:00
TN991974SERV_GP,TN991974,Morristown Utility Systems,Morristown Utility Systems,MORRISTOWN UTILITY SYSTEMS,Morristown Utility Systems,FALSE,1,SERV_GP,2020-11-01 00:00:00
LV990151SERV_GP,LV990151,Mortgage Network,Mortgage Network,MORTGAGE NETWORK,Mortgage Network,FALSE,1,SERV_GP,2025-03-01 00:00:00
CN940344SERV_GP,CN940344,"Motch, Marjorie",Motch Marjorie,MOTCH MARJORIE,"Motch, Marjorie",FALSE,1,SERV_GP,2023-06-06 00:00:00
MOTIONINDUSTRIEMECH_GP,MOTIONINDUSTRIE,Motion Industries,Motion Industries,MOTION INDUSTRIES,Motion Industries,FALSE,1,MECH_GP,2025-03-01 00:00:00
MT VERNONMECH_GP,MT VERNON,Mount Vernon Developmental Center,Mount Vernon Developmental Center,MOUNT VERNON DEVELOPMENTAL CENTER,Mount Vernon Developmental Center,FALSE,1,MECH_GP,2006-01-01 00:00:00
WV990291SERV_GP,WV990291,Mountain Linen Service,Mountain Linen Service,MOUNTAIN LINEN SERVICE,Mountain Linen Service,FALSE,1,SERV_GP,2024-06-28 00:00:00
