SnapshotId,OptionId,SegmentId,RecordId,SegmentOrdinal,OptionOrdinal,OPText
2026-01-24_v3.84_enriched1,r00579_s004_o002,r00579_s004,r00579,4,2,B- Basic
2026-01-24_v3.84_enriched1,r00579_s004_o003,r00579_s004,r00579,4,3,C- Light COM
2026-01-24_v3.84_enriched1,r00579_s004_o004,r00579_s004,r00579,4,4,M- Basic
2026-01-24_v3.84_enriched1,r00579_s004_o005,r00579_s004,r00579,4,5,H- Silver/Heritage
2026-01-24_v3.84_enriched1,r00579_s004_o006,r00579_s004,r00579,4,6,L- Low Profile
2026-01-24_v3.84_enriched1,r00579_s004_o007,r00579_s004,r00579,4,7,R- REPL / REL
2026-01-24_v3.84_enriched1,r00579_s004_o008,r00579_s004,r00579,4,8,V- VAR SPD
2026-01-24_v3.84_enriched1,r00579_s004_o009,r00579_s004,r00579,4,9,Z- Leadership - Two STG
2026-01-24_v3.84_enriched1,r00579_s004_o010,r00579_s004,r00579,4,10,X- Leadership
2026-01-24_v3.84_enriched1,r00579_s010_o001,r00579_s010,r00579,10,1,000- NA
2026-01-24_v3.84_enriched1,r00580_s008_o001,r00580_s008,r00580,8,1,000- NA
2026-01-24_v3.84_enriched1,r00581_s003_o001,r00581_s003,r00581,3,1,6- AC
2026-01-24_v3.84_enriched1,r00581_s003_o002,r00581_s003,r00581,3,2,7- HP
2026-01-24_v3.84_enriched1,r00581_s003_o003,r00581_s003,r00581,3,3,W- Split HP
2026-01-24_v3.84_enriched1,r00581_s003_o004,r00581_s003,r00581,3,4,T- Split AC
2026-01-24_v3.84_enriched1,r00581_s004_o001,r00581_s004,r00581,4,1,Z- Leadership – Two STG
2026-01-24_v3.84_enriched1,r00581_s004_o002,r00581_s004,r00581,4,2,X- Leadership
2026-01-24_v3.84_enriched1,r00581_s004_o003,r00581_s004,r00581,4,3,R- REPL / REL
2026-01-24_v3.84_enriched1,r00581_s004_o004,r00581_s004,r00581,4,4,M- Basic
2026-01-24_v3.84_enriched1,r00581_s004_o005,r00581_s004,r00581,4,5,B- Basic
2026-01-24_v3.84_enriched1,r00581_s004_o006,r00581_s004,r00581,4,6,A- Light COM
2026-01-24_v3.84_enriched1,r00581_s004_o007,r00581_s004,r00581,4,7,L- Side DISC
2026-01-24_v3.84_enriched1,r00581_s010_o001,r00581_s010,r00581,10,1,000- NA
2026-01-24_v3.84_enriched1,r00581_s010_o002,r00581_s010,r00581,10,2,S00- NA
2026-01-24_v3.84_enriched1,r00582_s001_o001,r00582_s001,r00582,1,1,T- Split ARCD CONG Unit
2026-01-24_v3.84_enriched1,r00582_s002_o001,r00582_s002,r00582,2,1,T- AC Only
2026-01-24_v3.84_enriched1,r00582_s002_o002,r00582_s002,r00582,2,2,W- HP
2026-01-24_v3.84_enriched1,r00582_s003_o001,r00582_s003,r00582,3,1,K- SGL / SGL
2026-01-24_v3.84_enriched1,r00582_s003_o002,r00582_s003,r00582,3,2,D- Dual / Dual
2026-01-24_v3.84_enriched1,r00582_s003_o003,r00582_s003,r00582,3,3,T- Triple / Triple
2026-01-24_v3.84_enriched1,r00582_s004_o001,r00582_s004,r00582,4,1,0- SWT
2026-01-24_v3.84_enriched1,r00582_s004_o002,r00582_s004,r00582,4,2,5- Flared
2026-01-24_v3.84_enriched1,r00582_s004_o003,r00582_s004,r00582,4,3,7- Quick
2026-01-24_v3.84_enriched1,r00582_s008_o001,r00582_s008,r00582,8,1,00- STD EFF WO TXV
2026-01-24_v3.84_enriched1,r00582_s008_o002,r00582_s008,r00582,8,2,0E- STD EFF W TXV
2026-01-24_v3.84_enriched1,r00583_s001_o001,r00583_s001,r00583,1,1,C- COND
2026-01-24_v3.84_enriched1,r00583_s002_o001,r00583_s002,r00583,2,1,A- ARCD
2026-01-24_v3.84_enriched1,r00583_s005_o001,r00583_s005,r00583,5,1,C20- 20 Tons
2026-01-24_v3.84_enriched1,r00583_s005_o002,r00583_s005,r00583,5,2,C25- 25 Tons
2026-01-24_v3.84_enriched1,r00583_s005_o003,r00583_s005,r00583,5,3,C30- 30 Tons
2026-01-24_v3.84_enriched1,r00583_s005_o004,r00583_s005,r00583,5,4,C40- 40 Tons
2026-01-24_v3.84_enriched1,r00583_s005_o005,r00583_s005,r00583,5,5,C50- 50 Tons
2026-01-24_v3.84_enriched1,r00583_s005_o006,r00583_s005,r00583,5,6,C60- 60 Tons
2026-01-24_v3.84_enriched1,r00583_s005_o007,r00583_s005,r00583,5,7,C80- 80 Tons
2026-01-24_v3.84_enriched1,r00583_s005_o008,r00583_s005,r00583,5,8,D10- 100 Tons
2026-01-24_v3.84_enriched1,r00583_s005_o009,r00583_s005,r00583,5,9,D12- 120 Tons
2026-01-24_v3.84_enriched1,r00583_s007_o001,r00583_s007,r00583,7,1,1- SGL
2026-01-24_v3.84_enriched1,r00583_s007_o002,r00583_s007,r00583,7,2,2- Dual
2026-01-24_v3.84_enriched1,r00583_s009_o001,r00583_s009,r00583,9,1,0- STD
2026-01-24_v3.84_enriched1,r00583_s009_o002,r00583_s009,r00583,9,2,1- 0 FAH
2026-01-24_v3.84_enriched1,r00583_s010_o001,r00583_s010,r00583,10,1,0- None
2026-01-24_v3.84_enriched1,r00583_s010_o002,r00583_s010,r00583,10,2,2- CSA
2026-01-24_v3.84_enriched1,r00583_s010_o003,r00583_s010,r00583,10,3,3- UL / CSA
2026-01-24_v3.84_enriched1,r00583_s011_o001,r00583_s011,r00583,11,1,0- None
2026-01-24_v3.84_enriched1,r00583_s011_o002,r00583_s011,r00583,11,2,H- CU Fins
2026-01-24_v3.84_enriched1,r00583_s011_o003,r00583_s011,r00583,11,3,J- CORR PROT COND
2026-01-24_v3.84_enriched1,r00583_s011_o004,r00583_s011,r00583,11,4,1- SPG ISO
2026-01-24_v3.84_enriched1,r00583_s011_o005,r00583_s011,r00583,11,5,2- Rubber ISO
2026-01-24_v3.84_enriched1,r00583_s012_o001,r00583_s012,r00583,12,1,0- None
2026-01-24_v3.84_enriched1,r00583_s012_o002,r00583_s012,r00583,12,2,H- CU Fins
2026-01-24_v3.84_enriched1,r00583_s012_o003,r00583_s012,r00583,12,3,J- CORR PROT COND
2026-01-24_v3.84_enriched1,r00583_s012_o004,r00583_s012,r00583,12,4,1- SPG ISO
2026-01-24_v3.84_enriched1,r00583_s012_o005,r00583_s012,r00583,12,5,2- Rubber ISO
2026-01-24_v3.84_enriched1,r00584_s001_o001,r00584_s001,r00584,1,1,TTA- Split AC
2026-01-24_v3.84_enriched1,r00584_s001_o002,r00584_s001,r00584,1,2,TWA- Split HP
2026-01-24_v3.84_enriched1,r00584_s005_o001,r00584_s005,r00584,5,1,A- 1 COMP 1 Line SGL STG
2026-01-24_v3.84_enriched1,r00584_s005_o002,r00584_s005,r00584,5,2,C- 2 COMP 1 Line 2 STG MANF
2026-01-24_v3.84_enriched1,r00584_s005_o003,r00584_s005,r00584,5,3,D- 2 COMP 2 Line 2 STG Duals
2026-01-24_v3.84_enriched1,r00584_s008_o001,r00584_s008,r00584,8,1,E- ELEC MECH
2026-01-24_v3.84_enriched1,r00584_s008_o002,r00584_s008,r00584,8,2,R- ReliaTel
2026-01-24_v3.84_enriched1,r00584_s010_o001,r00584_s010,r00584,10,1,0- STD
2026-01-24_v3.84_enriched1,r00584_s010_o002,r00584_s010,r00584,10,2,1- STD CL W HGD
2026-01-24_v3.84_enriched1,r00584_s010_o003,r00584_s010,r00584,10,3,4- Complete CTD COND CL ( MCHE )
2026-01-24_v3.84_enriched1,r00584_s010_o004,r00584_s010,r00584,10,4,5- Complete CTD COND CL W HGD ( MCHE )
2026-01-24_v3.84_enriched1,r00585_s001_o001,r00585_s001,r00585,1,1,TTA- Split AC
2026-01-24_v3.84_enriched1,r00585_s001_o002,r00585_s001,r00585,1,2,TWA- Split HP
2026-01-24_v3.84_enriched1,r00585_s005_o001,r00585_s005,r00585,5,1,A- 1 COMP 1 Line SGL STG
2026-01-24_v3.84_enriched1,r00585_s005_o002,r00585_s005,r00585,5,2,C- 2 COMP 1 Line 2 STG MANF
2026-01-24_v3.84_enriched1,r00585_s005_o003,r00585_s005,r00585,5,3,D- 2 COMP 2 Line 2 STG Duals
2026-01-24_v3.84_enriched1,r00585_s010_o001,r00585_s010,r00585,10,1,E- ELEC MECH
2026-01-24_v3.84_enriched1,r00585_s010_o002,r00585_s010,r00585,10,2,R- ReliaTel
2026-01-24_v3.84_enriched1,r00586_s001_o001,r00586_s001,r00586,1,1,C- Postive displacement REF COMP
2026-01-24_v3.84_enriched1,r00586_s002_o001,r00586_s002,r00586,2,1,S- SCL
2026-01-24_v3.84_enriched1,r00586_s002_o002,r00586_s002,r00586,2,2,R- Reciprocation Piston
2026-01-24_v3.84_enriched1,r00586_s003_o001,r00586_s003,r00586,3,1,H- HERM COMP INT MTR
2026-01-24_v3.84_enriched1,r00586_s005_o001,r00586_s005,r00586,5,1,093- 9.3 tons
2026-01-24_v3.84_enriched1,r00586_s005_o002,r00586_s005,r00586,5,2,100- 10.0 tons
2026-01-24_v3.84_enriched1,r00586_s005_o003,r00586_s005,r00586,5,3,125- 12.5 tons
2026-01-24_v3.84_enriched1,r00586_s005_o004,r00586_s005,r00586,5,4,130- 13 tons
2026-01-24_v3.84_enriched1,r00586_s005_o005,r00586_s005,r00586,5,5,140- 14.0 tons
2026-01-24_v3.84_enriched1,r00586_s005_o006,r00586_s005,r00586,5,6,150- 15.0 tons
2026-01-24_v3.84_enriched1,r00586_s005_o007,r00586_s005,r00586,5,7,160- 16.0 tons
2026-01-24_v3.84_enriched1,r00586_s005_o008,r00586_s005,r00586,5,8,170- 17.0 tons
2026-01-24_v3.84_enriched1,r00586_s005_o009,r00586_s005,r00586,5,9,180- 18.0 tons
2026-01-24_v3.84_enriched1,r00586_s005_o010,r00586_s005,r00586,5,10,190- 19.0 tons
2026-01-24_v3.84_enriched1,r00586_s005_o011,r00586_s005,r00586,5,11,200- 20.0 tons
2026-01-24_v3.84_enriched1,r00586_s005_o012,r00586_s005,r00586,5,12,230- 23.0 tons
2026-01-24_v3.84_enriched1,r00586_s005_o013,r00586_s005,r00586,5,13,240- 24.0 tons
2026-01-24_v3.84_enriched1,r00586_s005_o014,r00586_s005,r00586,5,14,250- 25.0 tons
2026-01-24_v3.84_enriched1,r00586_s005_o015,r00586_s005,r00586,5,15,280- 28.0 tons
2026-01-24_v3.84_enriched1,r00586_s005_o016,r00586_s005,r00586,5,16,300- 30.0 tons
2026-01-24_v3.84_enriched1,r00586_s005_o017,r00586_s005,r00586,5,17,350- 35.0 tons
2026-01-24_v3.84_enriched1,r00586_s005_o018,r00586_s005,r00586,5,18,400- 40.0 tons
2026-01-24_v3.84_enriched1,r00586_s005_o019,r00586_s005,r00586,5,19,450- 45.0 tons
2026-01-24_v3.84_enriched1,r00586_s005_o020,r00586_s005,r00586,5,20,500- 50.0 tons
2026-01-24_v3.84_enriched1,r00586_s005_o021,r00586_s005,r00586,5,21,600- 60.0 tons
2026-01-24_v3.84_enriched1,r00586_s006_o001,r00586_s006,r00586,6,1,A- V17
2026-01-24_v3.84_enriched1,r00586_s006_o002,r00586_s006,r00586,6,2,D- V5
2026-01-24_v3.84_enriched1,r00586_s006_o003,r00586_s006,r00586,6,3,F- 220-3-50
2026-01-24_v3.84_enriched1,r00586_s006_o004,r00586_s006,r00586,6,4,K- V14 / 400-3-50
2026-01-24_v3.84_enriched1,r00586_s006_o005,r00586_s006,r00586,6,5,R- V3
2026-01-24_v3.84_enriched1,r00586_s006_o006,r00586_s006,r00586,6,6,V- 346-3-50
2026-01-24_v3.84_enriched1,r00586_s006_o007,r00586_s006,r00586,6,7,X- V12
2026-01-24_v3.84_enriched1,r00586_s009_o001,r00586_s009,r00586,9,1,0- None
2026-01-24_v3.84_enriched1,r00586_s009_o002,r00586_s009,r00586,9,2,A- 115
2026-01-24_v3.84_enriched1,r00586_s009_o003,r00586_s009,r00586,9,3,B- 230
2026-01-24_v3.84_enriched1,r00586_s010_o001,r00586_s010,r00586,10,1,0- BRZ MOIL Oil Charge VAL Oil Equalizer Line MANF BKT
2026-01-24_v3.84_enriched1,r00586_s010_o002,r00586_s010,r00586,10,2,A- BRZ MOIL Oil Charge VAL MANF BKT
2026-01-24_v3.84_enriched1,r00586_s010_o003,r00586_s010,r00586,10,3,F- BRZ POE Oil Oil Charge VAL MANF BKT
2026-01-24_v3.84_enriched1,r00586_s010_o004,r00586_s010,r00586,10,4,7- BRZ POE Oil Oil Charge VAL Oil Equalizer Line MANF BKT
2026-01-24_v3.84_enriched1,r00586_s010_o005,r00586_s010,r00586,10,5,B- Rotalock MOIL Oil Charge VAL MANF BKT
2026-01-24_v3.84_enriched1,r00586_s010_o006,r00586_s010,r00586,10,6,L- Rotalock PEO Oil Oil Charge VAL MANF BKT
2026-01-24_v3.84_enriched1,r00586_s010_o007,r00586_s010,r00586,10,7,T- Top Junction Box
2026-01-24_v3.84_enriched1,r00586_s010_o008,r00586_s010,r00586,10,8,S- Side Junction Box
2026-01-24_v3.84_enriched1,r00587_s001_o001,r00587_s001,r00587,1,1,SFCOM- SCL COMP
2026-01-24_v3.84_enriched1,r00587_s004_o001,r00587_s004,r00587,4,1,230- V9
2026-01-24_v3.84_enriched1,r00587_s004_o002,r00587_s004,r00587,4,2,460- V4
2026-01-24_v3.84_enriched1,r00587_s004_o003,r00587_s004,r00587,4,3,575- V5
2026-01-24_v3.84_enriched1,r00587_s007_o001,r00587_s007,r00587,7,1,M- MOIL
2026-01-24_v3.84_enriched1,r00587_s007_o002,r00587_s007,r00587,7,2,P- POE Oil
2026-01-24_v3.84_enriched1,r00587_s008_o001,r00587_s008,r00587,8,1,S- Stub Tube
2026-01-24_v3.84_enriched1,r00587_s008_o002,r00587_s008,r00587,8,2,R- Rotolock
2026-01-24_v3.84_enriched1,r00587_s009_o001,r00587_s009,r00587,9,1,N- INT
2026-01-24_v3.84_enriched1,r00587_s009_o002,r00587_s009,r00587,9,2,E- EXT
2026-01-24_v3.84_enriched1,r00588_s003_o001,r00588_s003,r00588,3,1,B- Future
2026-01-24_v3.84_enriched1,r00588_s003_o002,r00588_s003,r00588,3,2,R- PSC BLO / Percent Timer CTRL
2026-01-24_v3.84_enriched1,r00588_s003_o003,r00588_s003,r00588,3,3,X- Future
2026-01-24_v3.84_enriched1,r00588_s004_o001,r00588_s004,r00588,4,1,100- 130 CFM
2026-01-24_v3.84_enriched1,r00588_s004_o002,r00588_s004,r00588,4,2,200- 200 CFM
2026-01-24_v3.84_enriched1,r00588_s004_o003,r00588_s004,r00588,4,3,300- 300 CFM
2026-01-24_v3.84_enriched1,r00588_s006_o001,r00588_s006,r00588,6,1,1- V1
2026-01-24_v3.84_enriched1,r00588_s006_o002,r00588_s006,r00588,6,2,9- V1
2026-01-24_v3.84_enriched1,r00588_s007_o001,r00588_s007,r00588,7,1,P- Passive
2026-01-24_v3.84_enriched1,r00588_s008_o001,r00588_s008,r00588,8,1,00- NA
2026-01-24_v3.84_enriched1,r00589_s002_o001,r00589_s002,r00589,2,1,AY- Accessory
2026-01-24_v3.84_enriched1,r00589_s003_o001,r00589_s003,r00589,3,1,FT- FLT
2026-01-24_v3.84_enriched1,r00589_s006_o001,r00589_s006,r00589,6,1,D- ifD
2026-01-24_v3.84_enriched1,r00589_s006_o002,r00589_s006,r00589,6,2,E- ELECT
2026-01-24_v3.84_enriched1,r00589_s006_o003,r00589_s006,r00589,6,3,M- Media
2026-01-24_v3.84_enriched1,r00589_s006_o004,r00589_s006,r00589,6,4,P- PLT
2026-01-24_v3.84_enriched1,r00589_s006_o005,r00589_s006,r00589,6,5,W- Permanent WASH
2026-01-24_v3.84_enriched1,r00589_s007_o001,r00589_s007,r00589,7,1,D- Dozen
2026-01-24_v3.84_enriched1,r00589_s007_o002,r00589_s007,r00589,7,2,1- 1 Box
2026-01-24_v3.84_enriched1,r00589_s007_o003,r00589_s007,r00589,7,3,2- 2 Box
2026-01-24_v3.84_enriched1,r00589_s007_o004,r00589_s007,r00589,7,4,3- 3 Box
2026-01-24_v3.84_enriched1,r00589_s007_o005,r00589_s007,r00589,7,5,4- 4 Box
2026-01-24_v3.84_enriched1,r00589_s007_o006,r00589_s007,r00589,7,6,5- 5 Box
2026-01-24_v3.84_enriched1,r00589_s007_o007,r00589_s007,r00589,7,7,6- 6 Box
2026-01-24_v3.84_enriched1,r00590_s002_o001,r00590_s002,r00590,2,1,F- FLTR
2026-01-24_v3.84_enriched1,r00590_s003_o001,r00590_s003,r00590,3,1,D- ifD
2026-01-24_v3.84_enriched1,r00590_s003_o002,r00590_s003,r00590,3,2,E- ELECT
2026-01-24_v3.84_enriched1,r00590_s003_o003,r00590_s003,r00590,3,3,M- Media
2026-01-24_v3.84_enriched1,r00590_s003_o004,r00590_s003,r00590,3,4,P- PLT
2026-01-24_v3.84_enriched1,r00590_s003_o005,r00590_s003,r00590,3,5,W- Permanent WASH
2026-01-24_v3.84_enriched1,r00590_s004_o001,r00590_s004,r00590,4,1,145- 14.5 IN
2026-01-24_v3.84_enriched1,r00590_s004_o002,r00590_s004,r00590,4,2,14D- 14.5 IN DF
2026-01-24_v3.84_enriched1,r00590_s004_o003,r00590_s004,r00590,4,3,175- 17.5 IN
2026-01-24_v3.84_enriched1,r00590_s004_o004,r00590_s004,r00590,4,4,17D- 17.5 IN DF
2026-01-24_v3.84_enriched1,r00590_s004_o005,r00590_s004,r00590,4,5,210- 21 IN
2026-01-24_v3.84_enriched1,r00590_s004_o006,r00590_s004,r00590,4,6,21D- 21 IN DF
2026-01-24_v3.84_enriched1,r00590_s004_o007,r00590_s004,r00590,4,7,245- 24.5 IN
2026-01-24_v3.84_enriched1,r00590_s004_o008,r00590_s004,r00590,4,8,24D- 24.5 IN DF
2026-01-24_v3.84_enriched1,r00590_s004_o009,r00590_s004,r00590,4,9,215- 21.5 IN
2026-01-24_v3.84_enriched1,r00590_s004_o010,r00590_s004,r00590,4,10,235- 23.5 IN
2026-01-24_v3.84_enriched1,r00590_s004_o011,r00590_s004,r00590,4,11,260- 26 IN
2026-01-24_v3.84_enriched1,r00590_s006_o001,r00590_s006,r00590,6,1,L- Low V (24)
2026-01-24_v3.84_enriched1,r00590_s006_o002,r00590_s006,r00590,6,2,9- 120 V
2026-01-24_v3.84_enriched1,r00590_s006_o003,r00590_s006,r00590,6,3,1- 240 V
2026-01-24_v3.84_enriched1,r00590_s007_o001,r00590_s007,r00590,7,1,AH- AH
2026-01-24_v3.84_enriched1,r00590_s007_o002,r00590_s007,r00590,7,2,FR- FURN
2026-01-24_v3.84_enriched1,r00591_s002_o001,r00591_s002,r00591,2,1,F- FLTR
2026-01-24_v3.84_enriched1,r00591_s003_o001,r00591_s003,r00591,3,1,D- ifD
2026-01-24_v3.84_enriched1,r00591_s003_o002,r00591_s003,r00591,3,2,E- ELECT
2026-01-24_v3.84_enriched1,r00591_s003_o003,r00591_s003,r00591,3,3,M- Media
2026-01-24_v3.84_enriched1,r00591_s003_o004,r00591_s003,r00591,3,4,P- PLT
2026-01-24_v3.84_enriched1,r00591_s003_o005,r00591_s003,r00591,3,5,W- Permanent WASH
2026-01-24_v3.84_enriched1,r00591_s004_o001,r00591_s004,r00591,4,1,145- 14.5 IN
2026-01-24_v3.84_enriched1,r00591_s004_o002,r00591_s004,r00591,4,2,14D- 14.5 IN DF
2026-01-24_v3.84_enriched1,r00591_s004_o003,r00591_s004,r00591,4,3,175- 17.5 IN
2026-01-24_v3.84_enriched1,r00591_s004_o004,r00591_s004,r00591,4,4,17D- 17.5 IN DF
2026-01-24_v3.84_enriched1,r00591_s004_o005,r00591_s004,r00591,4,5,210- 21 IN
2026-01-24_v3.84_enriched1,r00591_s004_o006,r00591_s004,r00591,4,6,21D- 21 IN DF
2026-01-24_v3.84_enriched1,r00591_s004_o007,r00591_s004,r00591,4,7,245- 24.5 IN
2026-01-24_v3.84_enriched1,r00591_s004_o008,r00591_s004,r00591,4,8,24D- 24.5 IN DF
2026-01-24_v3.84_enriched1,r00591_s004_o009,r00591_s004,r00591,4,9,215- 21.5 IN
2026-01-24_v3.84_enriched1,r00591_s004_o010,r00591_s004,r00591,4,10,235- 23.5 IN
2026-01-24_v3.84_enriched1,r00591_s004_o011,r00591_s004,r00591,4,11,260- 26 IN
2026-01-24_v3.84_enriched1,r00591_s006_o001,r00591_s006,r00591,6,1,L- Low V (24)
2026-01-24_v3.84_enriched1,r00591_s007_o001,r00591_s007,r00591,7,1,AH- AH
2026-01-24_v3.84_enriched1,r00591_s007_o002,r00591_s007,r00591,7,2,FR- FURN
2026-01-24_v3.84_enriched1,r00591_s008_o001,r00591_s008,r00591,8,1,000- NA
2026-01-24_v3.84_enriched1,r00593_s002_o001,r00593_s002,r00593,2,1,A- 78% AFUE Cumberland
2026-01-24_v3.84_enriched1,r00593_s002_o002,r00593_s002,r00593,2,2,J- 80% AFUE Cumberland
2026-01-24_v3.84_enriched1,r00593_s002_o003,r00593_s002,r00593,2,3,C- CONG
2026-01-24_v3.84_enriched1,r00593_s002_o004,r00593_s002,r00593,2,4,D- IC Draft
2026-01-24_v3.84_enriched1,r00593_s002_o005,r00593_s002,r00593,2,5,E- ELECT IGN
2026-01-24_v3.84_enriched1,r00593_s002_o006,r00593_s002,r00593,2,6,X- DV CONG
2026-01-24_v3.84_enriched1,r00593_s002_o007,r00593_s002,r00593,2,7,Y- DV CONG VAR SPD
2026-01-24_v3.84_enriched1,r00593_s006_o001,r00593_s006,r00593,6,1,24- 800 CFM 2 Ton
2026-01-24_v3.84_enriched1,r00593_s006_o002,r00593_s006,r00593,6,2,36- 1200 CFM 3 Ton
2026-01-24_v3.84_enriched1,r00593_s006_o003,r00593_s006,r00593,6,3,42- 1400 CFM 3.5 Ton
2026-01-24_v3.84_enriched1,r00593_s006_o004,r00593_s006,r00593,6,4,45- 1600 CFM 4 Ton
2026-01-24_v3.84_enriched1,r00593_s006_o005,r00593_s006,r00593,6,5,48- 1600 CFM 4 Ton
2026-01-24_v3.84_enriched1,r00593_s006_o006,r00593_s006,r00593,6,6,54- 2000 CFM 5 Ton
2026-01-24_v3.84_enriched1,r00593_s006_o007,r00593_s006,r00593,6,7,60- 2000 CFM 5 Ton
2026-01-24_v3.84_enriched1,r00593_s006_o008,r00593_s006,r00593,6,8,72- 2400 CFM 6 Ton
2026-01-24_v3.84_enriched1,r00593_s006_o009,r00593_s006,r00593,6,9,V3- 1 1/2 - 3 Tons VAR SPD
2026-01-24_v3.84_enriched1,r00593_s006_o010,r00593_s006,r00593,6,10,V4- 2 - 4 Tons VAR SPD
2026-01-24_v3.84_enriched1,r00593_s006_o011,r00593_s006,r00593,6,11,V5- 3 - 5 Tons VAR SPD
2026-01-24_v3.84_enriched1,r00594_s002_o001,r00594_s002,r00594,2,1,E- 80% IC Draft STD
2026-01-24_v3.84_enriched1,r00594_s002_o002,r00594_s002,r00594,2,2,D- 80% IC Draft PRM
2026-01-24_v3.84_enriched1,r00594_s002_o003,r00594_s002,r00594,2,3,C- 90% CONG STD
2026-01-24_v3.84_enriched1,r00594_s002_o004,r00594_s002,r00594,2,4,X- 90% CONG PRM
2026-01-24_v3.84_enriched1,r00594_s002_o005,r00594_s002,r00594,2,5,H- 95% CONG PRM
2026-01-24_v3.84_enriched1,r00594_s003_o001,r00594_s003,r00594,3,1,1- SGL STG
2026-01-24_v3.84_enriched1,r00594_s003_o002,r00594_s003,r00594,3,2,2- Two STG
2026-01-24_v3.84_enriched1,r00594_s003_o003,r00594_s003,r00594,3,3,3- Three STG
2026-01-24_v3.84_enriched1,r00594_s003_o004,r00594_s003,r00594,3,4,M- MODU
2026-01-24_v3.84_enriched1,r00594_s007_o001,r00594_s007,r00594,7,1,9- V1 NG
2026-01-24_v3.84_enriched1,r00594_s007_o002,r00594_s007,r00594,7,2,A- 115-1-50 NG
2026-01-24_v3.84_enriched1,r00594_s007_o003,r00594_s007,r00594,7,3,C- 115 NG W COMM SYS CTRL
2026-01-24_v3.84_enriched1,r00594_s007_o004,r00594_s007,r00594,7,4,F- 115 NG W Intergrated ELECT FLT
2026-01-24_v3.84_enriched1,r00594_s007_o005,r00594_s007,r00594,7,5,D- 115 NG W COMM SYS CTRL + Intergrated ELECT FLT
2026-01-24_v3.84_enriched1,r00594_s008_o001,r00594_s008,r00594,8,1,24- 800 CFM 2 Ton
2026-01-24_v3.84_enriched1,r00594_s008_o002,r00594_s008,r00594,8,2,36- 1200 CFM 3 Ton
2026-01-24_v3.84_enriched1,r00594_s008_o003,r00594_s008,r00594,8,3,42- 1400 CFM 3.5 Ton
2026-01-24_v3.84_enriched1,r00594_s008_o004,r00594_s008,r00594,8,4,45- 1600 CFM 4 Ton
2026-01-24_v3.84_enriched1,r00594_s008_o005,r00594_s008,r00594,8,5,48- 1600 CFM 4 Ton
2026-01-24_v3.84_enriched1,r00594_s008_o006,r00594_s008,r00594,8,6,54- 2000 CFM 5 Ton
2026-01-24_v3.84_enriched1,r00594_s008_o007,r00594_s008,r00594,8,7,60- 2000 CFM 5 Ton
2026-01-24_v3.84_enriched1,r00594_s008_o008,r00594_s008,r00594,8,8,72- 2400 CFM 6 Ton
2026-01-24_v3.84_enriched1,r00594_s008_o009,r00594_s008,r00594,8,9,V3- 1200 CFM 3 Tons
2026-01-24_v3.84_enriched1,r00594_s008_o010,r00594_s008,r00594,8,10,V4- 1600 CFM 4 Tons
2026-01-24_v3.84_enriched1,r00594_s008_o011,r00594_s008,r00594,8,11,V5- 2000 CFM 5 Tons
2026-01-24_v3.84_enriched1,r00594_s008_o012,r00594_s008,r00594,8,12,H3- 1200 CFM 3 Tons
2026-01-24_v3.84_enriched1,r00594_s008_o013,r00594_s008,r00594,8,13,H4- 1600 CFM 4 Tons
2026-01-24_v3.84_enriched1,r00594_s008_o014,r00594_s008,r00594,8,14,H5- 2000 CFM 5 Tons
2026-01-24_v3.84_enriched1,r00594_s009_o001,r00594_s009,r00594,9,1,1- SGL SPD
2026-01-24_v3.84_enriched1,r00594_s009_o002,r00594_s009,r00594,9,2,2- Two SPD
2026-01-24_v3.84_enriched1,r00594_s009_o003,r00594_s009,r00594,9,3,V- VAR SPD
2026-01-24_v3.84_enriched1,r00595_s001_o001,r00595_s001,r00595,1,1,S- DZN
2026-01-24_v3.84_enriched1,r00595_s001_o002,r00595_s001,r00595,1,2,L- ULNX
2026-01-24_v3.84_enriched1,r00595_s004_o001,r00595_s004,r00595,4,1,1- SGL STG
2026-01-24_v3.84_enriched1,r00595_s004_o002,r00595_s004,r00595,4,2,2- Two STG
2026-01-24_v3.84_enriched1,r00595_s004_o003,r00595_s004,r00595,4,3,M- MODU
2026-01-24_v3.84_enriched1,r00595_s009_o001,r00595_s009,r00595,9,1,P- PSC
2026-01-24_v3.84_enriched1,r00595_s009_o002,r00595_s009,r00595,9,2,X- CTM
2026-01-24_v3.84_enriched1,r00595_s009_o003,r00595_s009,r00595,9,3,V- VAR SPD
2026-01-24_v3.84_enriched1,r00595_s010_o001,r00595_s010,r00595,10,1,S- 24 V
2026-01-24_v3.84_enriched1,r00595_s010_o002,r00595_s010,r00595,10,2,C- COMM
2026-01-24_v3.84_enriched1,r00595_s010_o003,r00595_s010,r00595,10,3,T- 24 V 40ng/J NOX
2026-01-24_v3.84_enriched1,r00595_s010_o004,r00595_s010,r00595,10,4,D- COMM 40ng/J NOX
2026-01-24_v3.84_enriched1,r00596_s002_o001,r00596_s002,r00596,2,1,S- DZN
2026-01-24_v3.84_enriched1,r00596_s002_o002,r00596_s002,r00596,2,2,L- ULNX
2026-01-24_v3.84_enriched1,r00596_s005_o001,r00596_s005,r00596,5,1,1- SGL STG
2026-01-24_v3.84_enriched1,r00596_s005_o002,r00596_s005,r00596,5,2,2- Two STG
