SnapshotId,SegmentId,RecordId,SegmentOrdinal,SL,DEF,DEFNormalized,IsCompressedType,StartPos,EndPos,OptionCount,ExtraFieldsJson
2026-01-24_v3.84_enriched1,r00591_s002,r00591,2,1,Category,,false,2,2,1,{}
2026-01-24_v3.84_enriched1,r00591_s003,r00591,3,1,Type,,false,3,3,5,{}
2026-01-24_v3.84_enriched1,r00591_s004,r00591,4,3,Size,,false,4,6,11,{}
2026-01-24_v3.84_enriched1,r00591_s005,r00591,5,1,Revision,,true,7,7,0,{}
2026-01-24_v3.84_enriched1,r00591_s006,r00591,6,1,PWR SUP,,false,8,8,1,{}
2026-01-24_v3.84_enriched1,r00591_s007,r00591,7,2,APP,,false,9,10,2,{}
2026-01-24_v3.84_enriched1,r00591_s008,r00591,8,3,Not Used,,false,11,13,1,{}
2026-01-24_v3.84_enriched1,r00591_s009,r00591,9,1,Revision,,true,14,14,0,{}
2026-01-24_v3.84_enriched1,r00591_s010,r00591,10,1,Revision,,true,15,15,0,{}
2026-01-24_v3.84_enriched1,r00592_s001,r00592,1,1,Class,,true,1,1,0,{}
2026-01-24_v3.84_enriched1,r00592_s002,r00592,2,2,Configure,,true,2,3,0,{}
2026-01-24_v3.84_enriched1,r00592_s003,r00592,3,3,Gas Heat,,true,4,6,0,{}
2026-01-24_v3.84_enriched1,r00592_s004,r00592,4,1,Motor,,true,7,7,0,{}
2026-01-24_v3.84_enriched1,r00592_s005,r00592,5,1,Revision,,true,8,8,0,{}
2026-01-24_v3.84_enriched1,r00592_s006,r00592,6,1,Cooling Ton,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r00593_s001,r00593,1,2,Configure,,true,1,2,0,{}
2026-01-24_v3.84_enriched1,r00593_s002,r00593,2,1,Type,,false,3,3,7,{}
2026-01-24_v3.84_enriched1,r00593_s003,r00593,3,3,Gas Heat,,true,4,6,0,{}
2026-01-24_v3.84_enriched1,r00593_s004,r00593,4,1,Revision,,true,7,7,0,{}
2026-01-24_v3.84_enriched1,r00593_s005,r00593,5,1,Trane Voltage,Voltage,true,8,8,0,{}
2026-01-24_v3.84_enriched1,r00593_s006,r00593,6,2,ARF,,false,9,10,11,{}
2026-01-24_v3.84_enriched1,r00593_s007,r00593,7,1,Revision,,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r00594_s001,r00594,1,2,Configure,,true,1,2,0,{}
2026-01-24_v3.84_enriched1,r00594_s002,r00594,2,1,Type,,false,3,3,5,{}
2026-01-24_v3.84_enriched1,r00594_s003,r00594,3,1,STG,,false,4,4,4,{}
2026-01-24_v3.84_enriched1,r00594_s004,r00594,4,1,Cabinet Width,,true,5,5,0,{}
2026-01-24_v3.84_enriched1,r00594_s005,r00594,5,3,Gas Heat,,true,6,8,0,{}
2026-01-24_v3.84_enriched1,r00594_s006,r00594,6,1,Revision,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r00594_s007,r00594,7,1,PWR,,false,10,10,5,{}
2026-01-24_v3.84_enriched1,r00594_s008,r00594,8,2,Air CPTY for Cooling,,false,11,12,14,{}
2026-01-24_v3.84_enriched1,r00594_s009,r00594,9,1,Draft ICr,,false,13,13,3,{}
2026-01-24_v3.84_enriched1,r00594_s010,r00594,10,1,Revision,,true,14,14,0,{}
2026-01-24_v3.84_enriched1,r00595_s001,r00595,1,1,Level,,false,1,1,2,{}
2026-01-24_v3.84_enriched1,r00595_s002,r00595,2,1,AFUE,,true,2,2,0,{}
2026-01-24_v3.84_enriched1,r00595_s003,r00595,3,1,Motor,,true,3,3,0,{}
2026-01-24_v3.84_enriched1,r00595_s004,r00595,4,1,STG,,false,4,4,3,{}
2026-01-24_v3.84_enriched1,r00595_s005,r00595,5,1,Cabinet Width,,true,5,5,0,{}
2026-01-24_v3.84_enriched1,r00595_s006,r00595,6,3,Gas Heat,,true,6,8,0,{}
2026-01-24_v3.84_enriched1,r00595_s007,r00595,7,1,Configure,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r00595_s008,r00595,8,1,Tons CFM,,true,10,10,0,{}
2026-01-24_v3.84_enriched1,r00595_s009,r00595,9,1,CLR,,false,11,11,3,{}
2026-01-24_v3.84_enriched1,r00595_s010,r00595,10,1,CTRL,,false,12,12,4,{}
2026-01-24_v3.84_enriched1,r00595_s011,r00595,11,1,Revision,,true,13,13,0,{}
2026-01-24_v3.84_enriched1,r00595_s012,r00595,12,1,Revision,,true,14,14,0,{}
2026-01-24_v3.84_enriched1,r00596_s001,r00596,1,1,Ingersoll Rand Brands,,true,1,1,0,{}
2026-01-24_v3.84_enriched1,r00596_s002,r00596,2,1,Level,,false,2,2,2,{}
2026-01-24_v3.84_enriched1,r00596_s003,r00596,3,1,AFUE,,true,3,3,0,{}
2026-01-24_v3.84_enriched1,r00596_s004,r00596,4,1,Motor,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r00596_s005,r00596,5,1,STG,,false,5,5,3,{}
2026-01-24_v3.84_enriched1,r00596_s006,r00596,6,1,Cabinet Width,,true,6,6,0,{}
2026-01-24_v3.84_enriched1,r00596_s007,r00596,7,3,Gas Heat,,true,7,9,0,{}
2026-01-24_v3.84_enriched1,r00596_s008,r00596,8,1,Configure,,true,10,10,0,{}
2026-01-24_v3.84_enriched1,r00596_s009,r00596,9,1,Tons CFM,,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r00596_s010,r00596,10,1,IC,,false,12,12,3,{}
2026-01-24_v3.84_enriched1,r00596_s011,r00596,11,1,CTRL,,false,13,13,4,{}
2026-01-24_v3.84_enriched1,r00596_s012,r00596,12,1,Revision,,true,14,14,0,{}
2026-01-24_v3.84_enriched1,r00596_s013,r00596,13,1,Revision,,true,15,15,0,{}
2026-01-24_v3.84_enriched1,r00597_s001,r00597,1,1,Class,,true,1,1,0,{}
2026-01-24_v3.84_enriched1,r00597_s002,r00597,2,1,Type,,false,2,2,10,{}
2026-01-24_v3.84_enriched1,r00597_s003,r00597,3,1,Fuel,,false,3,3,2,{}
2026-01-24_v3.84_enriched1,r00597_s004,r00597,4,1,Revision,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r00597_s005,r00597,5,3,Gas Heat 1000,,true,5,7,0,{}
2026-01-24_v3.84_enriched1,r00597_s006,r00597,6,1,PWR SUP,,false,8,8,7,{}
2026-01-24_v3.84_enriched1,r00597_s007,r00597,7,1,Gas CTRL,,false,9,9,9,{}
2026-01-24_v3.84_enriched1,r00597_s008,r00597,8,1,Revision,,true,10,10,0,{}
2026-01-24_v3.84_enriched1,r00597_s009,r00597,9,1,HX,,false,11,11,3,{}
2026-01-24_v3.84_enriched1,r00597_s010,r00597,10,3,Revision,,true,12,14,0,{}
2026-01-24_v3.84_enriched1,r00597_s011,r00597,11,1,FAC,,false,15,15,14,{}
2026-01-24_v3.84_enriched1,r00598_s001,r00598,1,3,Accessory,,false,1,3,1,{}
2026-01-24_v3.84_enriched1,r00598_s002,r00598,2,3,HTR,,false,4,6,1,{}
2026-01-24_v3.84_enriched1,r00598_s003,r00598,3,1,PWR SUP,,false,7,7,2,{}
2026-01-24_v3.84_enriched1,r00598_s004,r00598,4,1,FAM,,false,8,8,1,{}
2026-01-24_v3.84_enriched1,r00598_s005,r00598,5,2,Heat Kit,,true,9,10,0,{}
2026-01-24_v3.84_enriched1,r00598_s006,r00598,6,3,ELEC CONN,,false,11,13,5,{}
2026-01-24_v3.84_enriched1,r00598_s007,r00598,7,1,Revision,,true,14,14,0,{}
2026-01-24_v3.84_enriched1,r00599_s001,r00599,1,1,FAM,,false,1,1,2,{}
2026-01-24_v3.84_enriched1,r00599_s002,r00599,2,1,Ingersoll Rand Brands,,true,2,2,0,{}
2026-01-24_v3.84_enriched1,r00599_s003,r00599,3,1,Function,,false,3,3,3,{}
2026-01-24_v3.84_enriched1,r00599_s004,r00599,4,1,Unit CONF,,false,4,4,8,{}
2026-01-24_v3.84_enriched1,r00599_s005,r00599,5,2,SER,,false,5,6,10,{}
2026-01-24_v3.84_enriched1,r00599_s006,r00599,6,2,Cooling,,true,7,8,0,{}
2026-01-24_v3.84_enriched1,r00599_s007,r00599,7,1,Revision,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r00599_s008,r00599,8,1,UL/Non-UL,,false,10,10,2,{}
2026-01-24_v3.84_enriched1,r00599_s009,r00599,9,1,Max Zones,,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r00599_s010,r00599,10,1,PWR,,false,12,12,2,{}
2026-01-24_v3.84_enriched1,r00599_s011,r00599,11,1,Revision,,true,13,13,0,{}
2026-01-24_v3.84_enriched1,r00600_s001,r00600,1,1,Refrigerant,Refrigerant,true,1,1,0,{}
2026-01-24_v3.84_enriched1,r00600_s002,r00600,2,1,Brand,,false,2,2,1,{}
2026-01-24_v3.84_enriched1,r00600_s003,r00600,3,1,SYS Type,,false,3,3,1,{}
2026-01-24_v3.84_enriched1,r00600_s004,r00600,4,1,CONF,,false,4,4,1,{}
2026-01-24_v3.84_enriched1,r00600_s005,r00600,5,1,FAM,,false,5,5,1,{}
2026-01-24_v3.84_enriched1,r00600_s006,r00600,6,1,Connection,,true,6,6,0,{}
2026-01-24_v3.84_enriched1,r00600_s007,r00600,7,2,Cooling,,true,7,8,0,{}
2026-01-24_v3.84_enriched1,r00600_s008,r00600,8,1,Revision,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r00600_s009,r00600,9,1,PWR,,false,10,10,1,{}
2026-01-24_v3.84_enriched1,r00600_s010,r00600,10,1,Revision,,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r00600_s011,r00600,11,1,Sales Market,,false,12,12,1,{}
2026-01-24_v3.84_enriched1,r00600_s012,r00600,12,1,Revision,,true,13,13,0,{}
2026-01-24_v3.84_enriched1,r00600_s013,r00600,13,1,Revision,,true,14,14,0,{}
2026-01-24_v3.84_enriched1,r00601_s001,r00601,1,1,Ingersoll Rand Brands,,true,1,1,0,{}
2026-01-24_v3.84_enriched1,r00601_s002,r00601,2,1,FAM,,false,2,2,1,{}
2026-01-24_v3.84_enriched1,r00601_s003,r00601,3,4,INDR Type,,false,3,6,9,{}
2026-01-24_v3.84_enriched1,r00601_s004,r00601,4,3,Cooling,,true,7,9,0,{}
2026-01-24_v3.84_enriched1,r00601_s005,r00601,5,1,PWR,,false,10,10,2,{}
2026-01-24_v3.84_enriched1,r00601_s006,r00601,6,1,Revision,,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r00601_s007,r00601,7,1,CTRL Type,,false,12,12,1,{}
2026-01-24_v3.84_enriched1,r00601_s008,r00601,8,3,Revision,,true,13,15,0,{}
2026-01-24_v3.84_enriched1,r00602_s001,r00602,1,1,Refrigerant,Refrigerant,true,1,1,0,{}
2026-01-24_v3.84_enriched1,r00602_s002,r00602,2,1,Type,,false,2,2,2,{}
2026-01-24_v3.84_enriched1,r00602_s003,r00602,3,1,Functional,,false,3,3,2,{}
2026-01-24_v3.84_enriched1,r00602_s004,r00602,4,1,CONF,,false,4,4,6,{}
2026-01-24_v3.84_enriched1,r00602_s005,r00602,5,2,EFF,,false,5,6,7,{}
2026-01-24_v3.84_enriched1,r00602_s006,r00602,6,2,Cooling,,true,7,8,0,{}
2026-01-24_v3.84_enriched1,r00602_s007,r00602,7,1,Revision,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r00602_s008,r00602,8,1,Trane Voltage,Voltage,true,10,10,0,{}
2026-01-24_v3.84_enriched1,r00602_s009,r00602,9,1,Revision,,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r00602_s010,r00602,10,1,Regional,,false,12,12,1,{}
2026-01-24_v3.84_enriched1,r00602_s011,r00602,11,3,Revision,,true,13,15,0,{}
2026-01-24_v3.84_enriched1,r00603_s001,r00603,1,2,Ingersoll Rand Brands,,true,1,2,0,{}
2026-01-24_v3.84_enriched1,r00603_s002,r00603,2,1,CONF,,false,3,3,1,{}
2026-01-24_v3.84_enriched1,r00603_s003,r00603,3,1,Unit Type,,false,4,4,2,{}
2026-01-24_v3.84_enriched1,r00603_s004,r00603,4,1,HT,,false,5,5,2,{}
2026-01-24_v3.84_enriched1,r00603_s005,r00603,5,3,Cooling,,true,6,8,0,{}
2026-01-24_v3.84_enriched1,r00603_s006,r00603,6,1,PWR,,false,9,9,2,{}
2026-01-24_v3.84_enriched1,r00603_s007,r00603,7,1,Revision,,true,10,10,0,{}
2026-01-24_v3.84_enriched1,r00603_s008,r00603,8,1,CTRL,,false,11,11,1,{}
2026-01-24_v3.84_enriched1,r00603_s009,r00603,9,2,Revision,,true,12,13,0,{}
2026-01-24_v3.84_enriched1,r00603_s010,r00603,10,1,CL PROT,,false,14,14,2,{}
2026-01-24_v3.84_enriched1,r00603_s011,r00603,11,1,Revision,,true,15,15,0,{}
2026-01-24_v3.84_enriched1,r00604_s001,r00604,1,1,Refrigerant,Refrigerant,true,1,1,0,{}
2026-01-24_v3.84_enriched1,r00604_s002,r00604,2,1,Ingersoll Rand Brands,,true,2,2,0,{}
2026-01-24_v3.84_enriched1,r00604_s003,r00604,3,1,Functional,,false,3,3,2,{}
2026-01-24_v3.84_enriched1,r00604_s004,r00604,4,1,CONF,,false,4,4,3,{}
2026-01-24_v3.84_enriched1,r00604_s005,r00604,5,2,EFF,,false,5,6,7,{}
2026-01-24_v3.84_enriched1,r00604_s006,r00604,6,2,Cooling,,true,7,8,0,{}
2026-01-24_v3.84_enriched1,r00604_s007,r00604,7,1,Revision,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r00604_s008,r00604,8,1,Trane Voltage,Voltage,true,10,10,0,{}
2026-01-24_v3.84_enriched1,r00604_s009,r00604,9,1,Revision,,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r00604_s010,r00604,10,1,Regional/Ports,,false,12,12,5,{}
2026-01-24_v3.84_enriched1,r00604_s011,r00604,11,3,Revision,,true,13,15,0,{}
2026-01-24_v3.84_enriched1,r00605_s001,r00605,1,1,Refrigerant,Refrigerant,true,1,1,0,{}
2026-01-24_v3.84_enriched1,r00605_s002,r00605,2,1,Type,,false,2,2,2,{}
2026-01-24_v3.84_enriched1,r00605_s003,r00605,3,1,Revision,,true,3,3,0,{}
2026-01-24_v3.84_enriched1,r00605_s004,r00605,4,1,CONF,,false,4,4,6,{}
2026-01-24_v3.84_enriched1,r00605_s005,r00605,5,1,Type,,false,5,5,2,{}
2026-01-24_v3.84_enriched1,r00605_s006,r00605,6,1,Connection,,true,6,6,0,{}
2026-01-24_v3.84_enriched1,r00605_s007,r00605,7,2,Cooling,,true,7,8,0,{}
2026-01-24_v3.84_enriched1,r00605_s008,r00605,8,1,Revision,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r00605_s009,r00605,9,1,Trane Voltage,Voltage,true,10,10,0,{}
2026-01-24_v3.84_enriched1,r00605_s010,r00605,10,1,Revision,,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r00605_s011,r00605,11,1,Market,,false,12,12,1,{}
2026-01-24_v3.84_enriched1,r00605_s012,r00605,12,3,Revision,,true,13,15,0,{}
2026-01-24_v3.84_enriched1,r00606_s001,r00606,1,3,PDT Type,,false,1,3,52,{}
2026-01-24_v3.84_enriched1,r00606_s002,r00606,2,1,Connection,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r00606_s003,r00606,3,2,Cooling,,true,5,6,0,{}
2026-01-24_v3.84_enriched1,r00606_s004,r00606,4,1,Revision,,true,7,7,0,{}
2026-01-24_v3.84_enriched1,r00606_s005,r00606,5,1,Trane Voltage,Voltage,true,8,8,0,{}
2026-01-24_v3.84_enriched1,r00606_s006,r00606,6,2,Function,,false,9,10,1,{}
2026-01-24_v3.84_enriched1,r00606_s007,r00606,7,1,Revision,,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r00607_s001,r00607,1,1,Ingersoll Rand Brands,,true,1,1,0,{}
2026-01-24_v3.84_enriched1,r00607_s002,r00607,2,1,CONF,,false,2,2,2,{}
2026-01-24_v3.84_enriched1,r00607_s003,r00607,3,1,Unit Type,,false,3,3,3,{}
2026-01-24_v3.84_enriched1,r00607_s004,r00607,4,1,COMP Type,,false,4,4,1,{}
2026-01-24_v3.84_enriched1,r00607_s005,r00607,5,1,PERF,,false,5,5,3,{}
2026-01-24_v3.84_enriched1,r00607_s006,r00607,6,3,Cooling,,true,6,8,0,{}
2026-01-24_v3.84_enriched1,r00607_s007,r00607,7,1,Trane Voltage,Voltage,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r00607_s008,r00607,8,1,MOD Size,,false,10,10,3,{}
2026-01-24_v3.84_enriched1,r00607_s009,r00607,9,1,Revision,,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r00607_s010,r00607,10,1,Refrigerant,Refrigerant,true,12,12,0,{}
2026-01-24_v3.84_enriched1,r00607_s011,r00607,11,2,Revision,,true,13,14,0,{}
2026-01-24_v3.84_enriched1,r00607_s012,r00607,12,1,CL PROT,,false,15,15,2,{}
2026-01-24_v3.84_enriched1,r00608_s001,r00608,1,1,Ingersoll Rand Brands,,true,1,1,0,{}
2026-01-24_v3.84_enriched1,r00608_s002,r00608,2,2,CONF,,false,2,3,4,{}
2026-01-24_v3.84_enriched1,r00608_s003,r00608,3,1,HTG STG,,false,4,4,2,{}
2026-01-24_v3.84_enriched1,r00608_s004,r00608,4,1,Cab Width,,false,5,5,1,{}
2026-01-24_v3.84_enriched1,r00608_s005,r00608,5,3,Oil Heat,,true,6,8,0,{}
2026-01-24_v3.84_enriched1,r00608_s006,r00608,6,1,Revision,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r00608_s007,r00608,7,1,Trane Voltage,Voltage,true,10,10,0,{}
2026-01-24_v3.84_enriched1,r00608_s008,r00608,8,2,Nominal CPTY,,false,11,12,4,{}
2026-01-24_v3.84_enriched1,r00608_s009,r00608,9,1,EFF,,false,13,13,1,{}
2026-01-24_v3.84_enriched1,r00608_s010,r00608,10,1,Revision,,true,14,14,0,{}
2026-01-24_v3.84_enriched1,r00609_s001,r00609,1,2,Type,,false,1,2,1,{}
2026-01-24_v3.84_enriched1,r00609_s002,r00609,2,1,Size,,false,3,3,5,{}
2026-01-24_v3.84_enriched1,r00609_s003,r00609,3,1,Revision,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r00609_s004,r00609,4,3,Cooling,,true,5,7,0,{}
2026-01-24_v3.84_enriched1,r00609_s005,r00609,5,1,CONF,,false,8,8,6,{}
2026-01-24_v3.84_enriched1,r00609_s006,r00609,6,1,Trane Voltage,Voltage,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r00609_s007,r00609,7,1,Revision,,true,10,10,0,{}
2026-01-24_v3.84_enriched1,r00609_s008,r00609,8,1,EVAP,,false,11,11,4,{}
2026-01-24_v3.84_enriched1,r00609_s009,r00609,9,1,HGR,,false,12,12,5,{}
2026-01-24_v3.84_enriched1,r00609_s010,r00609,10,1,COMP,,false,13,13,11,{}
2026-01-24_v3.84_enriched1,r00609_s011,r00609,11,1,Condenser,,false,14,14,9,{}
2026-01-24_v3.84_enriched1,r00609_s012,r00609,12,1,REF CTRL,,false,15,15,7,{}
2026-01-24_v3.84_enriched1,r00609_s013,r00609,13,1,INDR Fan MTR,,false,16,16,6,{}
2026-01-24_v3.84_enriched1,r00609_s014,r00609,14,1,INDR Fan WHL,,false,17,17,12,{}
2026-01-24_v3.84_enriched1,r00609_s015,r00609,15,1,INDR Fan MTR,,false,18,18,20,{}
2026-01-24_v3.84_enriched1,r00609_s016,r00609,16,1,Revision,,true,19,19,0,{}
2026-01-24_v3.84_enriched1,r00609_s017,r00609,17,1,HT Type,,false,20,20,18,{}
2026-01-24_v3.84_enriched1,r00609_s018,r00609,18,1,Primary Fuel,,false,21,21,7,{}
2026-01-24_v3.84_enriched1,r00609_s019,r00609,19,1,HTG 1,,false,22,22,17,{}
2026-01-24_v3.84_enriched1,r00609_s020,r00609,20,1,HTG 2,,false,23,23,19,{}
2026-01-24_v3.84_enriched1,r00609_s021,r00609,21,1,Corrosive Environment,,false,24,24,10,{}
2026-01-24_v3.84_enriched1,r00609_s022,r00609,22,2,CTRL,,false,25,26,19,{}
2026-01-24_v3.84_enriched1,r00609_s023,r00609,23,1,EXH,,false,27,27,8,{}
2026-01-24_v3.84_enriched1,r00609_s024,r00609,24,1,EXH WHL,,false,28,28,13,{}
2026-01-24_v3.84_enriched1,r00609_s025,r00609,25,1,EXH Fan MTR,,false,29,29,21,{}
2026-01-24_v3.84_enriched1,r00609_s026,r00609,26,1,Revision,,true,30,30,0,{}
2026-01-24_v3.84_enriched1,r00609_s027,r00609,27,1,ERV,,false,31,31,9,{}
2026-01-24_v3.84_enriched1,r00609_s028,r00609,28,1,ERV Size,,false,32,32,9,{}
2026-01-24_v3.84_enriched1,r00609_s029,r00609,29,1,DMP,,false,33,33,3,{}
2026-01-24_v3.84_enriched1,r00609_s030,r00609,30,1,FLT,,false,34,34,12,{}
2026-01-24_v3.84_enriched1,r00609_s031,r00609,31,1,SMKD,,false,35,35,4,{}
2026-01-24_v3.84_enriched1,r00609_s032,r00609,32,1,ELEC,,false,36,36,12,{}
2026-01-24_v3.84_enriched1,r00609_s033,r00609,33,1,ARF MONT,,false,37,37,6,{}
2026-01-24_v3.84_enriched1,r00609_s034,r00609,34,1,Accessories,,false,38,38,7,{}
2026-01-24_v3.84_enriched1,r00609_s035,r00609,35,1,ALTD,,false,39,39,8,{}
2026-01-24_v3.84_enriched1,r00610_s001,r00610,1,2,Type,,false,1,2,1,{}
2026-01-24_v3.84_enriched1,r00610_s002,r00610,2,1,Size,,false,3,3,3,{}
2026-01-24_v3.84_enriched1,r00610_s003,r00610,3,1,Revision,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r00610_s004,r00610,4,3,Cooling,,true,5,7,0,{}
2026-01-24_v3.84_enriched1,r00610_s005,r00610,5,1,CONF,,false,8,8,5,{}
2026-01-24_v3.84_enriched1,r00610_s006,r00610,6,1,Trane Voltage,Voltage,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r00610_s007,r00610,7,1,Revision,,true,10,10,0,{}
2026-01-24_v3.84_enriched1,r00610_s008,r00610,8,1,EVAP,,false,11,11,4,{}
2026-01-24_v3.84_enriched1,r00610_s009,r00610,9,1,HGR,,false,12,12,5,{}
2026-01-24_v3.84_enriched1,r00610_s010,r00610,10,1,COMP,,false,13,13,11,{}
2026-01-24_v3.84_enriched1,r00610_s011,r00610,11,1,COND,,false,14,14,9,{}
2026-01-24_v3.84_enriched1,r00610_s012,r00610,12,1,REF CTRL,,false,15,15,7,{}
2026-01-24_v3.84_enriched1,r00610_s013,r00610,13,1,INDR Fan MTR,,false,16,16,6,{}
2026-01-24_v3.84_enriched1,r00610_s014,r00610,14,1,INDR Fan WHL,,false,17,17,12,{}
2026-01-24_v3.84_enriched1,r00610_s015,r00610,15,1,INDR Fan MTR,,false,18,18,20,{}
2026-01-24_v3.84_enriched1,r00610_s016,r00610,16,1,Revision,,true,19,19,0,{}
2026-01-24_v3.84_enriched1,r00610_s017,r00610,17,1,HTG,,false,20,20,18,{}
2026-01-24_v3.84_enriched1,r00610_s018,r00610,18,1,Fuel,,false,21,21,7,{}
2026-01-24_v3.84_enriched1,r00610_s019,r00610,19,1,HTG 1,,false,22,22,20,{}
2026-01-24_v3.84_enriched1,r00610_s020,r00610,20,1,HTG 2,,false,23,23,19,{}
2026-01-24_v3.84_enriched1,r00610_s021,r00610,21,1,Corrosive Environment,,false,24,24,10,{}
2026-01-24_v3.84_enriched1,r00610_s022,r00610,22,2,CTRL,,false,25,26,17,{}
2026-01-24_v3.84_enriched1,r00610_s023,r00610,23,1,EXH,,false,27,27,9,{}
2026-01-24_v3.84_enriched1,r00610_s024,r00610,24,1,EXH WHL,,false,28,28,13,{}
2026-01-24_v3.84_enriched1,r00610_s025,r00610,25,1,EXH Fan MTR,,false,29,29,21,{}
2026-01-24_v3.84_enriched1,r00610_s026,r00610,26,1,Revision,,true,30,30,0,{}
2026-01-24_v3.84_enriched1,r00610_s027,r00610,27,1,ERV,,false,31,31,9,{}
2026-01-24_v3.84_enriched1,r00610_s028,r00610,28,1,ERV Size,,false,32,32,9,{}
2026-01-24_v3.84_enriched1,r00610_s029,r00610,29,1,DMP,,false,33,33,3,{}
2026-01-24_v3.84_enriched1,r00610_s030,r00610,30,1,FLTR,,false,34,34,12,{}
2026-01-24_v3.84_enriched1,r00610_s031,r00610,31,1,SMKD,,false,35,35,4,{}
2026-01-24_v3.84_enriched1,r00610_s032,r00610,32,1,ELEC,,false,36,36,12,{}
2026-01-24_v3.84_enriched1,r00610_s033,r00610,33,1,ARF MONT,,false,37,37,6,{}
2026-01-24_v3.84_enriched1,r00610_s034,r00610,34,1,Accessories,,false,38,38,8,{}
2026-01-24_v3.84_enriched1,r00610_s035,r00610,35,1,ALTD,,false,39,39,8,{}
2026-01-24_v3.84_enriched1,r00611_s001,r00611,1,2,PDT,,false,1,2,1,{}
2026-01-24_v3.84_enriched1,r00611_s002,r00611,2,1,HT Methods,,false,3,3,2,{}
2026-01-24_v3.84_enriched1,r00611_s003,r00611,3,1,Revision,,true,4,4,0,{}
2026-01-24_v3.84_enriched1,r00611_s004,r00611,4,3,Cooling Hundreds,,true,5,7,0,{}
2026-01-24_v3.84_enriched1,r00611_s005,r00611,5,1,PWR,,false,8,8,2,{}
2026-01-24_v3.84_enriched1,r00611_s006,r00611,6,1,ELEC HT Size,,false,9,9,2,{}
2026-01-24_v3.84_enriched1,r00611_s007,r00611,7,2,Revision,,true,10,11,0,{}
2026-01-24_v3.84_enriched1,r00612_s001,r00612,1,3,Type,,false,1,3,7,{}
2026-01-24_v3.84_enriched1,r00612_s002,r00612,2,3,Cooling,,true,4,6,0,{}
2026-01-24_v3.84_enriched1,r00612_s003,r00612,3,1,Revision,,true,7,7,0,{}
2026-01-24_v3.84_enriched1,r00612_s004,r00612,4,1,Trane Voltage,Voltage,true,8,8,0,{}
2026-01-24_v3.84_enriched1,r00612_s005,r00612,5,2,FI,,false,9,10,7,{}
2026-01-24_v3.84_enriched1,r00612_s006,r00612,6,1,Revision,,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r00613_s001,r00613,1,4,Type,,false,1,4,1,{}
2026-01-24_v3.84_enriched1,r00613_s002,r00613,2,1,Spacer,,true,5,5,0,{}
2026-01-24_v3.84_enriched1,r00613_s003,r00613,3,2,Tons CFM,,true,6,7,0,{}
2026-01-24_v3.84_enriched1,r00613_s004,r00613,4,1,Trane Voltage,Voltage,true,8,8,0,{}
2026-01-24_v3.84_enriched1,r00613_s005,r00613,5,1,Spacer,,true,9,9,0,{}
2026-01-24_v3.84_enriched1,r00613_s006,r00613,6,1,HT,,false,10,10,3,{}
2026-01-24_v3.84_enriched1,r00613_s007,r00613,7,1,Revision,,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r00614_s001,r00614,1,3,Type,,false,1,3,7,{}
2026-01-24_v3.84_enriched1,r00614_s002,r00614,2,3,Cooling,,true,4,6,0,{}
2026-01-24_v3.84_enriched1,r00614_s003,r00614,3,1,Revision,,true,7,7,0,{}
2026-01-24_v3.84_enriched1,r00614_s004,r00614,4,1,Trane Voltage,Voltage,true,8,8,0,{}
2026-01-24_v3.84_enriched1,r00614_s005,r00614,5,1,HTG,,false,9,9,4,{}
2026-01-24_v3.84_enriched1,r00614_s006,r00614,6,1,FAC,,false,10,10,16,{}
2026-01-24_v3.84_enriched1,r00614_s007,r00614,7,1,Revision,,true,11,11,0,{}
2026-01-24_v3.84_enriched1,r00614_s008,r00614,8,1,Revision,,true,12,12,0,{}
2026-01-24_v3.84_enriched1,r00615_s001,r00615,1,2,Type,,false,1,2,7,{}
